Indx,Gender,Age,Homeincome,NumHH,Home_Hcode,Work_Hcode,Distance,Home_X,Home_Y,Work_X,Work_Y,Prob_XYZ
8317,1,1,3,3,1135070000,1120065000,3,127.05457,37.666203,127.04473,37.543495,1.582674e-05
8763,0,1,2,3,1130557500,1130566000,1,127.01584,37.617207,127.01299,37.640015,1.052895e-05
8771,0,1,4,1,1154561000,1154564000,1,126.89333,37.46519,126.90118,37.468338,1.4586979e-05
8276,1,0,4,4,1132051200,1132051200,1,127.03604,37.641758,127.036476,37.641922,1.39569765e-05
8082,0,1,2,1,1162076500,1168061000,3,126.9153,37.47654,127.0628,37.50562,3.334167e-05
8622,0,1,4,2,1153051000,1153054000,1,126.88418,37.509296,126.8956,37.484562,2.5932402e-05
8453,0,1,2,1,1150059100,1150059100,1,126.85054,37.552002,126.849335,37.550766,1.0206636e-05
8630,0,4,2,3,1138062500,1138058000,1,126.91593,37.604206,126.921875,37.60004,3.3341665e-05
8638,0,3,3,3,1138060000,1114061500,2,126.91712,37.589363,127.01361,37.56627,1.4426685e-05
8924,1,2,4,4,1147062000,1147055000,1,126.85943,37.518303,126.88076,37.53633,9.526192e-06
8477,0,0,3,3,1132051400,1165051000,3,127.05071,37.651978,127.01802,37.487484,4.167709e-05
8992,0,0,4,2,1144061000,1168064000,2,126.94694,37.54962,127.0346,37.499786,3.7509377e-05
8042,0,2,3,2,1150051000,1147051000,1,126.87133,37.552193,126.873886,37.527237,4.082654e-06
8157,1,2,5,4,1121578000,1168064000,2,127.082504,37.5534,127.0346,37.499786,2.1433929e-05
8114,1,0,3,2,1159063000,1144071000,2,126.97749,37.490883,126.92106,37.562405,2.632237e-05
8076,1,3,4,3,1156056000,1159051000,1,126.90225,37.531227,126.94808,37.5121,3.7046295e-06
8430,1,2,3,3,1126068000,1174062000,2,127.10092,37.609367,127.13126,37.53745,1.6670834e-05
8136,1,1,2,1,1174068500,1174060000,1,127.14297,37.53863,127.14146,37.546772,7.501876e-06
8645,0,2,4,1,1129068500,1130553400,1,127.026215,37.61011,127.0131,37.622063,2.10579e-05
8358,0,2,3,3,1150059100,1147051000,1,126.85054,37.552002,126.873886,37.527237,4.082654e-06
8195,1,3,4,4,1156051500,1147051000,1,126.90655,37.512436,126.873886,37.527237,1.2348764e-05
8022,1,0,5,4,1154568000,1153054000,1,126.91757,37.449543,126.8956,37.484562,1.8754688e-05
8056,1,3,4,4,1150061100,1150053000,1,126.82794,37.55346,126.86055,37.547535,5.8838227e-06
8605,1,0,2,1,1129071500,1111064000,1,127.036514,37.607403,127.00077,37.5796,3.9483566e-06
8115,1,3,3,3,1126055000,1168064000,2,127.08025,37.583115,127.0346,37.499786,1.143143e-05
8024,0,2,2,1,1156060500,1156058500,1,126.88937,37.51698,126.89981,37.507175,1.1113888e-05
8572,0,4,3,3,1130562500,1129062000,1,127.01921,37.645035,127.01656,37.60214,4.6523255e-06
8479,0,2,4,2,1135062500,1171062000,3,127.06574,37.64294,127.12213,37.496838,1.266139e-05
8428,0,4,4,3,1111057000,1111064000,1,126.95916,37.575596,127.00077,37.5796,2.3082692e-05
8030,0,0,2,2,1138062500,1156055000,2,126.91593,37.604206,126.8961,37.524788,1.1541347e-05
8457,0,2,2,4,1126058000,1153054000,3,127.09024,37.601395,126.8956,37.484562,1.4289286e-06
8374,0,1,3,4,1126062000,1171059000,3,127.08216,37.61453,127.11505,37.5016,1.8576073e-05
8474,0,1,2,1,1162072500,1150064100,3,126.907585,37.482822,126.81424,37.578785,2.143393e-05
8910,0,1,6,2,1165060000,1156053500,2,126.99501,37.485264,126.906555,37.521545,1.5388461e-05
8309,1,3,2,3,1138059000,1111063000,2,126.92166,37.59237,127.003784,37.572556,1.1541347e-05
8070,1,2,4,4,1144074000,1144074000,1,126.88567,37.580196,126.88982,37.57964,1.3336667e-05
8704,0,1,3,2,1141062000,1114052000,1,126.94349,37.584732,126.97455,37.56353,9.377344e-06
8257,1,4,5,3,1147064000,1168064000,3,126.84328,37.512978,127.0346,37.499786,1.1767646e-05
8541,0,2,6,1,1154561000,1168052100,3,126.89333,37.46519,127.02557,37.511536,3.7509377e-05
8393,1,0,2,1,1121583000,1168053100,1,127.08305,37.529644,127.03564,37.51618,6.732452e-06
8984,0,1,4,1,1150064100,1147051000,2,126.81388,37.57678,126.873886,37.527237,1.8186365e-05
8731,0,1,3,2,1117065000,1117059000,1,126.993195,37.533176,126.95755,37.53746,2.4596316e-06
8695,1,1,3,1,1168070000,1162062500,2,127.10063,37.470707,126.96722,37.473434,1.50037495e-05
8912,1,0,2,2,1117059000,1117064000,1,126.95764,37.538063,126.95428,37.53044,9.838526e-06
8793,1,1,3,1,1171061000,1171064200,1,127.09147,37.50212,127.12065,37.48295,1.0872285e-05
8359,1,1,4,4,1159067000,1156060500,1,126.91014,37.49009,126.89422,37.516567,1.622027e-05
8424,0,2,3,4,1123072000,1117065000,2,127.06241,37.592278,126.99275,37.53361,2.143393e-05
8181,0,1,2,1,1121581000,1121583000,1,127.10157,37.54429,127.0855,37.534027,8.656009e-06
8332,1,3,4,4,1165062100,1165053000,1,126.98984,37.48901,127.01026,37.487865,9.526189e-06
8786,0,3,4,4,1135057000,1120079000,2,127.05039,37.630737,127.05649,37.562187,2.2227776e-05
8577,0,2,2,3,1168063000,1165065200,1,127.055275,37.50158,127.04225,37.47005,1.1767647e-05
8088,0,4,2,3,1156071000,1168064000,2,126.90119,37.488407,127.0346,37.499786,1.8754688e-05
8519,0,2,4,2,1165065100,1168059000,1,127.0266,37.467228,127.05012,37.509747,1.1113888e-05
8376,0,3,6,4,1168053100,1168056500,1,127.036644,37.515,127.047646,37.52253,9.679839e-06
8452,1,0,6,3,1121571000,1168059000,1,127.07034,37.544857,127.05012,37.509747,1.4426681e-05
8747,1,1,5,1,1141058500,1114052000,1,126.937035,37.561035,126.97455,37.56353,6.3507937e-06
8207,0,3,4,3,1121576000,1114054000,2,127.083046,37.5672,126.9761,37.557823,2.1433929e-05
8125,0,4,2,3,1138055100,1138069000,1,126.915825,37.624588,126.92246,37.638824,3.3341665e-05
8892,1,1,4,1,1129059000,1129065000,1,127.0123,37.596016,127.0056,37.61599,7.896713e-06
8275,1,1,2,1,1120066000,1120055000,1,127.04695,37.548813,127.044334,37.558365,5.7706734e-06
8902,1,3,4,2,1159060500,1120055000,2,126.964134,37.50585,127.044334,37.558365,4.118677e-05
8200,1,2,3,4,1141061500,1138063200,1,126.932205,37.572433,126.904945,37.59789,9.526191e-06
8005,1,2,3,4,1126061000,1129059000,1,127.075226,37.598843,127.011055,37.5959,2.0005e-05
8685,0,0,4,6,1141071000,1153054000,2,126.909515,37.573635,126.8956,37.484562,1.1767646e-05
8848,0,2,2,1,1129058000,1129057500,1,127.02378,37.599327,127.01673,37.59349,5.264475e-06
8229,0,2,3,4,1123071000,1174070000,2,127.05191,37.590824,127.1448,37.53016,1.2860359e-05
8412,0,0,2,1,1129077000,1144058500,3,127.053116,37.611916,126.94834,37.53954,2.7279546e-05
8536,0,3,3,1,1156051500,1156056000,1,126.90655,37.512436,126.900505,37.531773,1.8523148e-06
8491,0,1,6,3,1132051200,1135062500,1,127.03604,37.641758,127.06637,37.643738,6.9784883e-06
8036,1,3,5,4,1162066500,1153054000,1,126.936806,37.47438,126.8956,37.484562,9.806373e-06
8520,1,2,4,4,1138055100,1138052000,1,126.915825,37.624588,126.93197,37.612537,2.0838543e-05
8103,1,1,6,2,1117063000,1156054000,1,126.97384,37.520126,126.925804,37.524593,7.378894e-06
8167,0,0,2,4,1120053500,1111064000,1,127.0297,37.56745,127.00077,37.5796,1.3046743e-05
8226,1,2,4,4,1174057000,1168053100,2,127.135025,37.55229,127.03564,37.51618,1.1113891e-05
8286,0,0,2,1,1111054000,1120064500,1,126.98358,37.582726,127.015854,37.543037,4.546592e-06
8835,0,2,4,3,1165065100,1168052100,1,127.0266,37.467228,127.02557,37.511536,1.6670834e-05
8173,0,3,3,4,1171060000,1168064000,1,127.10235,37.502632,127.0346,37.499786,9.785057e-06
8369,0,1,2,1,1114058000,1114060500,1,127.00377,37.56032,126.994446,37.565884,6.5233717e-06
8272,0,0,2,3,1141055500,1141058500,1,126.9547,37.559666,126.94108,37.562218,1.1541346e-05
8193,0,3,4,4,1168052100,1168059000,1,127.02787,37.509563,127.05012,37.509747,1.9359679e-05
8375,0,0,2,4,1120056000,1114055000,1,127.03615,37.557762,126.983185,37.565777,1.7395658e-05
8260,1,2,3,6,1156056000,1144066000,1,126.90225,37.531227,126.92121,37.554344,7.409258e-06
8915,0,3,4,4,1162057500,1114054000,2,126.96029,37.480988,126.9761,37.557823,2.3690134e-05
8185,1,1,3,2,1153051000,1141052000,2,126.88418,37.509296,126.96143,37.569378,1.4818518e-05
8842,0,0,3,3,1132067000,1117053000,3,127.03655,37.65754,126.97208,37.54746,4.167709e-05
8009,1,2,3,3,1126057500,1129063000,2,127.09395,37.5847,127.00983,37.606007,2.8578575e-06
8694,1,2,3,4,1132067000,1114055000,2,127.03655,37.65754,126.983185,37.565777,1.00025e-05
8435,0,0,4,4,1126065500,1114061500,2,127.100975,37.5999,127.01361,37.56627,8.335417e-06
8062,0,4,3,4,1130560800,1114063500,2,127.04228,37.626144,127.00989,37.552746,5.0012502e-05
8620,0,2,4,3,1171069000,1144059000,3,127.10615,37.52054,126.94696,37.54184,2.1057896e-05
8086,0,1,4,2,1156056000,1150053000,1,126.90225,37.531227,126.86055,37.547535,1.4818516e-05
8405,0,2,3,4,1138062500,1138051000,1,126.91593,37.604206,126.93081,37.60442,2.0838543e-05
8307,0,0,2,1,1141069000,1141069000,1,126.91776,37.572098,126.91919,37.572834,3.334167e-05
8806,1,3,3,4,1159055000,1171062000,3,126.93342,37.496326,127.12213,37.496838,0.00010002499
8403,0,2,5,2,1123053600,1129061000,1,127.033195,37.575626,127.020874,37.58279,3.2616858e-06
8084,1,1,3,1,1171062000,1168058000,1,127.12032,37.497013,127.060036,37.51189,2.0459656e-05
8623,1,1,2,1,1132069000,1144056500,3,127.042435,37.664932,126.95451,37.54658,1.111389e-05
8801,1,4,2,2,1147055000,1156054000,1,126.87894,37.536404,126.925804,37.524593,4.082654e-06
8865,0,2,6,4,1156065000,1156062000,1,126.90523,37.50572,126.89507,37.536278,1.8523148e-06
8669,1,2,3,1,1132052100,1111061500,3,127.04308,37.683235,126.9847,37.57201,1.0129112e-05
8938,0,0,4,4,1153075000,1147064000,1,126.856476,37.492092,126.84235,37.510254,1.6670836e-05
8720,1,1,3,4,1130559500,1129072500,1,127.03122,37.638004,127.04362,37.602173,3.4892441e-06
8649,1,1,3,2,1120059000,1168064000,1,127.02589,37.552574,127.0346,37.499786,6.5233708e-06
8670,0,2,6,2,1120064500,1117068500,1,127.01452,37.543526,127.00353,37.53571,3.2616858e-06
8724,0,1,3,2,1141066000,1138055100,1,126.944786,37.59682,126.91838,37.621952,2.3443365e-05
8436,1,2,4,4,1165053100,1165059000,1,127.01775,37.498066,126.98712,37.494915,1.9359677e-05
8047,1,1,4,2,1144072000,1165059000,2,126.912,37.56237,126.98712,37.494915,8.335416e-06
8365,0,2,2,3,1138069000,1168065500,3,126.92334,37.638718,127.03873,37.488377,9.233075e-05
8196,0,1,3,5,1138051000,1117062500,2,126.933266,37.60424,126.96763,37.530537,5.770673e-06
8085,0,0,3,2,1111055000,1117068500,2,126.95944,37.603443,127.00353,37.53571,3.3341665e-05
8493,0,2,2,3,1138055200,1171065000,3,126.91231,37.61745,127.08064,37.509567,6.9248075e-05
8682,0,2,4,6,1162065500,1114055000,2,126.9271,37.479458,126.983185,37.565777,5.00125e-06
8410,0,3,4,5,1117056000,1168054500,1,126.96807,37.538246,127.032486,37.525246,6.5590175e-06
8608,0,2,4,3,1171068000,1135063000,3,127.09243,37.511665,127.054405,37.67537,1.0528948e-05
8211,0,1,3,1,1129061000,1111053000,1,127.01824,37.582664,126.972786,37.572796,1.8186365e-05
8306,1,2,2,1,1150060400,1150061100,1,126.853226,37.564747,126.8291,37.555573,5.8838227e-06
8511,0,0,4,4,1153075000,1153056000,1,126.856476,37.492092,126.88918,37.502804,9.526192e-06
8381,0,2,6,4,1135060000,1168053100,3,127.08345,37.624477,127.03564,37.51618,2.1433932e-05
8044,1,1,4,1,1129066000,1114058000,1,127.0187,37.609486,127.00417,37.558838,7.896713e-06
8985,0,1,2,2,1120062000,1141058500,2,127.02176,37.545773,126.94108,37.562218,3.0007499e-05
8341,0,0,4,2,1144061000,1111065000,2,126.94694,37.54962,126.99636,37.587566,3.7509377e-05
8312,0,2,3,1,1154562000,1154571000,1,126.90163,37.463356,126.90902,37.450424,1.6670834e-05
8158,0,3,4,3,1159064000,1168060000,2,126.972466,37.488396,127.05818,37.49445,1.5793423e-05
8291,1,1,3,3,1129058000,1141056500,2,127.02378,37.599327,126.9651,37.563015,3.5302943e-05
8060,0,1,4,1,1174070000,1171052000,1,127.1438,37.53128,127.1101,37.526978,1.8754694e-05
8805,0,4,2,3,1153054000,1165053000,2,126.89468,37.48678,127.01026,37.487865,1.8754688e-05
8488,0,1,4,1,1162077500,1123060000,3,126.92145,37.47129,127.052345,37.56971,3.334167e-05
8790,1,1,5,4,1129076000,1129076000,1,127.04589,37.61724,127.04322,37.614918,0.000107169646
8729,1,0,3,3,1171063200,1156054000,3,127.13003,37.496304,126.925804,37.524593,8.335417e-06
8723,0,2,2,3,1138063100,1162073500,3,126.90975,37.59873,126.94998,37.4629,6.9248075e-05
8325,1,0,4,2,1121573000,1168059000,1,127.07332,37.553177,127.05012,37.509747,3.8471157e-06
8882,0,1,6,4,1171058000,1121584700,1,127.11172,37.50696,127.0664,37.53727,8.697827e-06
8164,0,1,3,1,1123072000,1114055000,2,127.06241,37.592278,126.983185,37.565777,4.0010003e-05
8048,0,0,4,2,1141065500,1114060500,1,126.95124,37.58385,126.994446,37.565884,6.2515624e-06
8372,0,3,4,5,1121585000,1120069000,1,127.08588,37.541626,127.0592,37.545345,8.656009e-06
8826,0,2,2,1,1132051400,1165053000,3,127.05071,37.651978,127.01026,37.487865,2.7784723e-05
8590,0,1,4,3,1120052000,1156054000,2,127.026634,37.5611,126.925804,37.524593,6.6683338e-06
8336,0,2,6,4,1147055000,1153053000,1,126.87894,37.536404,126.88135,37.497166,1.2247963e-05
8350,0,1,3,1,1144055500,1168054500,2,126.9526,37.552162,127.032486,37.525246,1.2503125e-05
8055,0,3,4,4,1162057500,1168065500,2,126.96029,37.480988,127.03873,37.488377,1.5793421e-05
8163,1,1,6,1,1159053000,1156054000,1,126.952415,37.498062,126.925804,37.524593,1.1767647e-05
8243,1,1,5,4,1130560300,1130560300,1,127.03583,37.631554,127.03567,37.632862,8.573571e-05
8343,0,2,6,4,1150061500,1150053500,1,126.83973,37.55025,126.8464,37.5603,1.2247963e-05
8298,1,0,3,1,1147061100,1156062000,1,126.8314,37.519863,126.89507,37.536278,9.526192e-06
8214,1,4,1,1,1144071000,1144069000,1,126.920815,37.561783,126.905914,37.55574,5.556945e-06
8963,1,0,3,1,1168052100,1168052100,1,127.02787,37.509563,127.02557,37.511536,4.8399197e-05
8576,1,3,4,4,1121577000,1111053000,2,127.091354,37.55899,126.972786,37.572796,7.1446425e-06
8183,1,1,4,1,1138069000,1114055000,2,126.92334,37.638718,126.983185,37.565777,2.8853367e-06
8057,1,1,5,4,1153077000,1168064000,3,126.84401,37.496304,127.0346,37.499786,8.825735e-06
8959,1,3,6,4,1150063000,1150064000,1,126.817924,37.56868,126.80324,37.571564,1.1767645e-05
8034,1,2,2,2,1147052000,1150053500,1,126.87253,37.542698,126.8464,37.5603,1.5309952e-05
8925,1,4,2,3,1114068000,1168058000,2,126.96506,37.556892,127.060036,37.51189,1.4289286e-05
8037,1,4,2,1,1174061000,1171071000,1,127.126015,37.543873,127.102036,37.515274,1.5003752e-05
8366,1,1,3,1,1121582000,1114055000,2,127.07983,37.536068,126.983185,37.565777,2.3082694e-05
8603,0,2,4,3,1156060500,1150060300,2,126.88937,37.51698,126.83402,37.564774,7.409259e-06
8021,0,2,6,5,1165065100,1153054000,2,127.0266,37.467228,126.8956,37.484562,5.00125e-05
8445,0,1,3,1,1129055500,1114055000,1,127.0119,37.58544,126.983185,37.565777,9.093183e-06
8660,1,1,5,1,1120054000,1120066000,1,127.04013,37.566486,127.04727,37.548042,2.1744572e-06
8894,0,2,2,1,1159066000,1159060500,1,126.92659,37.506725,126.959595,37.506313,3.704629e-06
8839,0,3,2,2,1132051100,1168058000,3,127.04429,37.647995,127.060036,37.51189,1.9449308e-05
8966,1,2,5,4,1150053500,1150051000,1,126.84478,37.56159,126.869385,37.552986,2.353529e-05
8742,0,3,4,3,1159063000,1168058000,2,126.97749,37.490883,127.060036,37.51189,3.1586846e-05
8893,1,4,3,2,1156056000,1121587000,3,126.90225,37.531227,127.09418,37.53599,1.0002498e-05
8741,0,2,4,4,1144055500,1114052000,1,126.9526,37.552162,126.97455,37.56353,7.144644e-06
8234,1,2,3,4,1126069000,1126069000,1,127.09401,37.60959,127.093346,37.608334,2.0005e-05
8066,1,2,2,1,1138057000,1120053500,2,126.92183,37.613224,127.02942,37.56628,1.9235579e-06
8813,0,2,4,4,1123074000,1129061000,1,127.06125,37.596195,127.020874,37.58279,2.8578572e-05
8384,0,0,3,2,1141062000,1120053500,2,126.94349,37.584732,127.02942,37.56628,5.0012495e-05
8230,1,3,6,2,1120052000,1120062000,1,127.026634,37.5611,127.02137,37.546127,9.785057e-06
8540,0,3,2,3,1153052000,1114055000,3,126.875534,37.49406,126.983185,37.565777,2.857857e-05
8107,0,1,2,2,1120056000,1168065600,2,127.03615,37.557762,127.04953,37.48738,2.0004998e-05
8015,1,3,4,4,1159067000,1165053000,2,126.91014,37.49009,127.01026,37.487865,1.8754688e-05
8038,0,3,3,1,1174059000,1171052000,1,127.14025,37.55642,127.1101,37.526978,1.5003752e-05
8446,1,1,4,1,1138055200,1138057000,1,126.91231,37.61745,126.92166,37.613743,1.0419271e-05
8308,1,2,4,4,1165058000,1168053100,1,127.00696,37.510193,127.03564,37.51618,1.9359677e-05
8874,0,1,3,1,1162062500,1120066000,2,126.96644,37.471664,127.04727,37.548042,1.3161184e-06
8538,0,3,4,3,1111068000,1171071000,2,127.00986,37.576572,127.102036,37.515274,0.00011252812
8821,1,2,5,2,1174062000,1171052000,1,127.13365,37.539375,127.1101,37.526978,6.2515637e-06
8575,1,2,3,1,1132052200,1156054000,3,127.04778,37.679993,126.925804,37.524593,1.2661391e-05
8090,0,0,2,4,1150053500,1114055000,3,126.84478,37.56159,126.983185,37.565777,2.2227778e-05
8578,0,2,4,4,1123074000,1120059000,1,127.06125,37.596195,127.02388,37.55368,1.9052379e-05
8598,1,3,6,2,1114064500,1114059000,1,127.01634,37.55699,127.00471,37.565742,1.6308428e-05
8864,0,1,4,3,1144055500,1144056500,1,126.9526,37.552162,126.95451,37.54658,1.4289287e-05
8693,1,1,2,1,1123071000,1129060000,1,127.05191,37.590824,127.02956,37.588108,7.144643e-06
8441,0,4,2,3,1138055100,1138057000,1,126.915825,37.624588,126.92166,37.613743,1.6670832e-05
8012,1,2,2,3,1153072000,1153072000,1,126.86243,37.501842,126.8644,37.50005,7.1446448e-06
8277,1,2,3,5,1174061000,1174061000,1,127.126015,37.543873,127.12458,37.540825,2.5006254e-06
8323,0,2,3,3,1147059000,1147064000,1,126.83997,37.523254,126.84235,37.510254,2.381548e-06
8514,1,2,3,1,1121573000,1121573000,1,127.07332,37.553177,127.07441,37.553066,7.6942315e-06
8895,1,2,3,1,1126057000,1135069500,2,127.08878,37.578266,127.05984,37.651226,8.573572e-06
8940,0,2,6,2,1129066000,1144074000,2,127.0187,37.609486,126.88982,37.57964,2.6477204e-05
8691,1,3,4,4,1162065500,1156054000,1,126.9271,37.479458,126.925804,37.524593,8.825737e-06
8105,0,1,4,3,1171060000,1171053100,1,127.10235,37.502632,127.14195,37.495697,2.1744568e-06
8143,0,2,4,4,1129066000,1156068000,3,127.0187,37.609486,126.91547,37.499218,3.847115e-06
8320,0,2,4,6,1168067000,1156054000,3,127.06953,37.48678,126.925804,37.524593,6.430179e-05
8553,0,1,2,4,1114065000,1111061500,1,127.0232,37.56283,126.9847,37.57201,1.0872286e-06
8909,0,3,4,3,1159063000,1168058000,2,126.97749,37.490883,127.060036,37.51189,3.1586846e-05
8300,1,2,3,5,1121581000,1171056600,1,127.10157,37.54429,127.12682,37.51835,2.8853367e-06
8853,0,1,4,1,1138069000,1138069000,1,126.92334,37.638718,126.92246,37.638824,2.0838543e-05
8274,1,1,2,1,1174062000,1174068500,1,127.13365,37.539375,127.141075,37.537792,1.2503127e-05
8168,0,3,4,5,1144069000,1156062000,1,126.90518,37.55489,126.89507,37.536278,6.3507937e-06
8285,0,1,3,3,1130564500,1121575000,3,127.011795,37.65048,127.084755,37.557594,8.335418e-06
8434,1,4,3,3,1150054000,1144058500,2,126.84056,37.53351,126.94834,37.53954,1.25031265e-05
8155,0,2,2,1,1121578000,1121587000,1,127.082504,37.5534,127.09418,37.53599,4.5465913e-05
8583,0,3,4,4,1120065000,1168054500,1,127.0463,37.541977,127.032486,37.525246,2.8853367e-06
8613,0,3,4,4,1168067000,1111061500,3,127.06953,37.48678,126.9847,37.57201,3.5723217e-05
8599,1,1,5,4,1153074000,1165053000,3,126.8503,37.500046,127.01026,37.487865,2.2064338e-05
8754,0,1,2,4,1123053600,1121584700,1,127.033195,37.575626,127.0664,37.53727,4.3489144e-06
8371,0,0,1,1,1111071000,1123053600,1,127.02075,37.575657,127.03232,37.575073,9.093184e-06
8943,1,0,2,4,1171057000,1171057000,1,127.13308,37.50557,127.134575,37.50432,1.3639771e-05
8879,1,0,2,4,1171053200,1171059000,1,127.147125,37.490997,127.11505,37.5016,2.7279542e-05
8472,0,0,3,3,1111060000,1111051500,1,126.98734,37.581936,126.9718,37.58164,6.062122e-06
8745,0,3,2,3,1141066000,1141061500,1,126.944786,37.59682,126.93307,37.57328,2.3443365e-05
8408,0,1,3,2,1174057000,1114057000,3,127.135025,37.55229,126.99266,37.560867,6.251563e-06
8228,1,1,4,4,1171059000,1156054000,3,127.11746,37.503742,126.925804,37.524593,1.0528948e-05
8402,0,3,4,4,1117051000,1114054000,1,126.979774,37.54946,126.9761,37.557823,1.6397546e-05
8596,1,2,2,1,1147057000,1165054000,3,126.84642,37.52336,127.01719,37.51394,8.825735e-06
8256,1,2,4,4,1132052200,1132069000,1,127.04778,37.679993,127.04316,37.666416,1.0347414e-05
8880,1,4,2,2,1174057000,1171065000,2,127.135025,37.55229,127.08064,37.509567,1.8523148e-06
8475,0,2,2,1,1121575000,1168061000,2,127.085205,37.558613,127.0628,37.50562,2.1433929e-05
8007,0,1,6,4,1171056200,1171056100,1,127.11506,37.512753,127.12297,37.50995,4.3489135e-06
8618,0,1,4,4,1141055500,1111063000,1,126.9547,37.559666,127.003784,37.572556,5.770673e-06
8708,1,2,2,1,1130561500,1130566000,1,127.01629,37.630272,127.01299,37.640015,9.212831e-06
8419,1,3,6,4,1150055000,1150060300,1,126.85365,37.533287,126.83402,37.564774,1.2247963e-05
8271,0,1,6,2,1159060500,1156056000,2,126.964134,37.50585,126.900505,37.531773,2.941912e-06
8770,0,1,3,2,1144072000,1141055500,1,126.912,37.56237,126.95526,37.55846,3.9692463e-06
8621,0,2,4,3,1171059000,1114052000,3,127.11746,37.503742,126.97455,37.56353,1.0528948e-05
8574,0,1,6,1,1153072000,1156060500,1,126.86243,37.501842,126.89422,37.516567,2.381548e-06
8172,1,1,2,1,1123060000,1129070500,1,127.05196,37.57187,127.03392,37.596947,1.4289286e-05
8219,0,0,2,1,1156071000,1168064000,2,126.90119,37.488407,127.0346,37.499786,5.6264056e-05
8342,0,0,3,2,1117063000,1168065000,2,126.97384,37.520126,127.04451,37.50055,9.093182e-06
8830,1,3,4,4,1147051000,1147055000,1,126.87195,37.525826,126.88076,37.53633,1.111389e-05
8996,1,1,2,1,1121586000,1168059000,1,127.09161,37.55013,127.05012,37.509747,2.7279546e-05
8652,1,2,3,1,1126061000,1114060500,2,127.075226,37.598843,126.994446,37.565884,2.0838545e-05
8505,0,3,4,1,1121584000,1121585000,1,127.07212,37.53465,127.08662,37.54111,5.7706734e-06
8161,0,3,4,3,1138058000,1117062500,2,126.92762,37.598957,126.96763,37.530537,7.6942315e-06
8471,1,0,4,3,1117062500,1168061000,2,126.97002,37.532654,127.0628,37.50562,9.093182e-06
8189,1,4,3,4,1171053100,1171063200,1,127.141655,37.494694,127.13141,37.49576,4.546591e-06
8764,0,2,4,3,1114063500,1120055000,1,127.010704,37.55071,127.044334,37.558365,3.2616854e-06
8231,1,3,3,1,1114068000,1141056500,1,126.96506,37.556892,126.9651,37.563015,2.8853365e-05
8473,1,0,3,2,1162056500,1114059000,2,126.95183,37.489433,127.00471,37.565742,1.5793423e-05
8089,0,2,2,3,1138055200,1171065000,3,126.91231,37.61745,127.08064,37.509567,6.9248075e-05
8131,1,0,3,1,1165053100,1168058000,1,127.01775,37.498066,127.060036,37.51189,8.066532e-06
8647,1,2,5,4,1150060500,1144071000,1,126.85943,37.561348,126.92106,37.562405,1.1767645e-05
8132,1,3,4,5,1123074000,1129061000,1,127.06125,37.596195,127.020874,37.58279,7.144643e-06
8779,1,3,2,3,1165058000,1165053000,1,127.00696,37.510193,127.01026,37.487865,9.679839e-06
8270,0,4,3,4,1153054000,1117062500,2,126.89468,37.48678,126.96763,37.530537,1.2503124e-05
8896,1,4,3,4,1147065000,1150061500,1,126.85717,37.52565,126.84143,37.551735,1.190774e-05
8567,0,0,4,2,1144061000,1144074000,2,126.94694,37.54962,126.88982,37.57964,3.7509377e-05
8809,0,0,2,1,1147067000,1156053500,1,126.86822,37.5168,126.906555,37.521545,4.763096e-06
8890,0,2,4,2,1129070500,1156055000,3,127.033,37.598053,126.8961,37.524788,1.1541346e-05
8928,0,2,4,1,1171063100,1114052000,3,127.10719,37.49757,126.97455,37.56353,1.5793421e-05
8239,0,3,4,2,1126052000,1111061500,2,127.07759,37.589306,126.9847,37.57201,2.5720718e-05
8508,0,1,3,2,1141064000,1141061500,1,126.94957,37.593525,126.93307,37.57328,1.8754688e-05
8203,1,2,4,4,1171065000,1168053100,1,127.083,37.50547,127.03564,37.51618,8.697827e-06
8339,0,1,3,1,1111061500,1111056000,1,126.99152,37.57191,126.96582,37.60836,9.093183e-06
8606,0,3,4,5,1141055500,1144074000,2,126.9547,37.559666,126.88982,37.57964,2.8578572e-05
8354,0,1,4,1,1174068500,1174062000,1,127.14297,37.53863,127.13126,37.53745,7.501876e-06
8584,1,4,4,2,1120064500,1156054000,2,127.01452,37.543526,126.925804,37.524593,3.3341669e-06
8987,0,3,3,3,1138051000,1144063000,2,126.933266,37.60424,126.93502,37.54649,2.4044475e-05
8868,0,2,6,4,1150057000,1156054000,1,126.85927,37.534184,126.925804,37.524593,8.165308e-06
8242,0,2,4,3,1156061000,1114052000,2,126.88573,37.524372,126.97455,37.56353,1.8523148e-06
8516,1,1,4,4,1150055000,1156068000,2,126.85365,37.533287,126.91547,37.499218,2.5006253e-05
8624,0,4,3,4,1156071000,1168064000,2,126.90119,37.488407,127.0346,37.499786,1.8754688e-05
8018,0,3,4,4,1168054500,1168054500,1,127.03218,37.52906,127.032486,37.525246,1.2906451e-05
8049,0,0,3,2,1159066000,1150061100,2,126.92659,37.506725,126.8291,37.555573,1.111389e-05
8564,1,4,4,3,1126052000,1123054500,1,127.07759,37.589306,127.038994,37.583984,9.526189e-06
8914,1,2,4,4,1165056000,1168065000,1,127.0158,37.50503,127.04451,37.50055,1.4519758e-05
8743,1,0,2,1,1168072000,1114063500,2,127.08275,37.483654,127.00989,37.552746,1.0002499e-05
