Distance,Home_X,Home_Y,Work_X,Work_Y,Home_Hcode,Work_Hcode,Prob
7,127.02617,37.65938,127.03564,37.51618,1132071000,1168053100,0.00015
2,126.99908,37.477882,127.0346,37.499786,1165062000,1168064000,5e-05
3,126.89333,37.46519,126.948586,37.478558,1154561000,1162059500,0.00015
7,127.142136,37.479412,127.03232,37.575073,1171064700,1123053600,0.00015
2,126.84056,37.53351,126.85815,37.557137,1150054000,1150052000,0.0003
2,126.9153,37.47654,126.905846,37.50589,1162076500,1156065000,0.0002
7,127.11506,37.512753,127.04263,37.648487,1171056200,1132051100,0.0001
7,126.895805,37.502132,127.05458,37.50417,1156072000,1168063000,0.00015
1,126.91757,37.449543,126.91877,37.448273,1154568000,1154568000,0.0004
7,127.033,37.598053,127.04953,37.48738,1129070500,1168065600,0.00015
5,127.10063,37.470707,127.12458,37.540825,1168070000,1174061000,0.00015
7,126.936806,37.47438,126.88982,37.57964,1162066500,1144074000,0.00015
1,126.90518,37.55489,126.901825,37.560116,1144069000,1144070000,0.00025
3,126.90655,37.512436,126.96763,37.530537,1156051500,1117062500,0.0003
1,127.04308,37.683235,127.048004,37.68332,1132052100,1132052200,0.00025
2,126.9009,37.454594,126.88311,37.47783,1154567000,1154551000,0.00015
2,127.03106,37.657215,127.0538,37.665268,1132068100,1135070000,0.00025
2,126.91994,37.510826,126.88929,37.52562,1156063000,1156061000,0.00025
3,127.010994,37.60429,127.02108,37.56459,1129063000,1114065000,0.00015
3,126.965,37.488155,127.02557,37.511536,1159065100,1168052100,0.00015
4,126.91712,37.589363,126.983185,37.565777,1138060000,1114055000,0.00025
2,126.920815,37.561783,126.95344,37.54889,1144071000,1144055500,0.00025
6,126.94694,37.54962,127.05458,37.50417,1144061000,1168063000,0.0001
5,127.061356,37.57908,127.0628,37.50562,1123057000,1168061000,0.00025
6,127.00986,37.576572,127.102036,37.515274,1111068000,1171071000,0.00015
5,127.01445,37.62317,126.97208,37.54746,1130553400,1117053000,5e-05
7,126.90163,37.463356,126.972786,37.572796,1154562000,1111053000,0.0002
4,126.91757,37.449543,126.88135,37.497166,1154568000,1153053000,0.00015
7,127.12778,37.534306,126.96682,37.53738,1174065000,1117056000,0.00025
1,126.90806,37.45953,126.89868,37.455036,1154570000,1154567000,0.0004
5,126.91912,37.578262,127.017006,37.616756,1141070000,1130557500,0.0001
1,127.010704,37.55071,127.00989,37.552746,1114063500,1114063500,0.00015
2,126.85717,37.52565,126.88076,37.53633,1147065000,1147055000,0.0002
7,127.07297,37.576775,126.8956,37.484562,1123066000,1153054000,0.0001
4,127.04675,37.586063,126.99275,37.53361,1123070500,1117065000,0.00015
1,126.87894,37.536404,126.8961,37.524788,1147055000,1156055000,0.0003
1,126.94957,37.593525,126.94714,37.598892,1141064000,1141066000,0.00025
3,127.02521,37.627644,127.02956,37.588108,1130553500,1129060000,0.00035
5,126.94317,37.48728,127.03873,37.488377,1162060500,1168065500,0.00015
1,126.862595,37.510986,126.85885,37.520027,1147068000,1147062000,0.0002
7,126.87425,37.51936,127.00077,37.5796,1147063000,1111064000,0.0002
2,127.03909,37.48873,127.01026,37.487865,1168065500,1165053000,0.00015
4,127.04695,37.548813,127.01802,37.487484,1120066000,1165051000,0.00015
1,127.10719,37.49757,127.12213,37.496838,1171063100,1171062000,0.0001
2,127.08338,37.57432,127.10444,37.60375,1126054000,1126065500,0.00015
2,127.00559,37.591564,127.02004,37.574074,1129052500,1111071000,0.00015
4,126.944786,37.59682,127.00471,37.565742,1141066000,1114059000,0.0002
5,127.06681,37.551952,126.97208,37.54746,1120072000,1117053000,0.00015
3,127.010994,37.60429,126.972786,37.572796,1129063000,1111053000,0.00015
2,127.07761,37.562054,127.09442,37.583984,1121574000,1126057500,0.0001
2,127.10719,37.49757,127.1101,37.526978,1171063100,1171052000,0.0002
1,126.82915,37.54021,126.82924,37.53976,1147060000,1147060000,0.00025
2,126.95988,37.48943,126.92972,37.47881,1162054500,1162065500,0.0001
6,127.00027,37.52885,126.88523,37.508358,1117070000,1153051000,0.0001
3,126.97002,37.532654,127.00989,37.552746,1117062500,1114063500,0.00035
3,127.12032,37.497013,127.060036,37.51189,1171062000,1168058000,0.00015
7,126.91452,37.581024,127.05818,37.49445,1141072000,1168060000,0.0001
3,126.86526,37.545395,126.88982,37.57964,1147053000,1144074000,0.0001
7,126.82915,37.54021,127.08548,37.630566,1147060000,1135060000,0.0001
4,126.90225,37.531227,126.8291,37.555573,1156056000,1150061100,5e-05
2,126.88573,37.524372,126.85885,37.520027,1156061000,1147062000,0.0002
1,127.04328,37.654743,127.04316,37.666416,1132051500,1132069000,0.00015
1,127.08588,37.541626,127.07459,37.54247,1121585000,1121571000,0.00015
7,126.81388,37.57678,127.01026,37.487865,1150064100,1165053000,0.0002
7,126.92166,37.59237,126.8956,37.484562,1138059000,1153054000,0.00015
2,127.00348,37.563404,126.96571,37.56865,1114059000,1111058000,0.0003
3,126.94894,37.50926,126.94998,37.4629,1159051000,1162073500,0.0001
1,126.88418,37.509296,126.89981,37.507175,1153051000,1156058500,0.0002
3,127.010994,37.60429,126.9847,37.57201,1129063000,1111061500,0.00025
7,127.031265,37.64759,126.8944,37.467144,1132068000,1154561000,0.0003
3,126.94694,37.54962,126.959595,37.506313,1144061000,1159060500,0.00025
6,127.0187,37.609486,127.05012,37.509747,1129066000,1168059000,5e-05
6,126.86057,37.546474,126.983185,37.565777,1150053000,1114055000,0.0001
3,127.10063,37.470707,127.134575,37.50432,1168070000,1171057000,5e-05
4,126.91593,37.604206,126.93502,37.54649,1138062500,1144063000,0.0002
7,126.94349,37.584732,127.034706,37.477028,1141062000,1165065100,0.0001
5,126.92844,37.466244,126.84235,37.510254,1162074500,1147064000,0.0001
3,127.09979,37.48695,127.04953,37.48738,1168075000,1168065600,5e-05
7,127.0187,37.609486,126.89422,37.516567,1129066000,1156060500,5e-05
1,127.04778,37.679993,127.054405,37.67537,1132052200,1135063000,0.00025
2,126.907005,37.584816,126.94108,37.562218,1138064000,1141058500,0.0001
2,127.00137,37.498676,127.03564,37.51618,1165058100,1168053100,0.0002
1,127.1,37.518654,127.1101,37.526978,1171071000,1171052000,0.0001
3,127.026634,37.5611,127.08962,37.562496,1120052000,1121577000,0.0001
1,127.09409,37.53881,127.07459,37.54247,1121587000,1121571000,0.0001
5,126.97749,37.490883,127.00471,37.565742,1159063000,1114059000,0.0002
6,127.01688,37.603256,126.925835,37.548786,1129062000,1144065500,0.0001
5,127.08289,37.599697,127.054405,37.67537,1126060000,1135063000,0.0002
1,127.10063,37.470707,127.10156,37.47325,1168070000,1168070000,0.00015
3,126.964134,37.50585,126.96704,37.54758,1159060500,1117055500,0.0002
1,127.0119,37.58544,127.00158,37.59291,1129055500,1129052500,0.00015
1,126.94317,37.48728,126.92238,37.49412,1162060500,1159068000,5e-05
5,126.87894,37.536404,126.97515,37.491623,1147055000,1159063000,0.0001
2,127.031265,37.64759,127.06506,37.655823,1132068000,1135064000,0.00015
1,127.04695,37.548813,127.0592,37.545345,1120066000,1120069000,0.00015
5,126.92811,37.486557,126.97455,37.56353,1162069500,1114052000,0.00015
7,126.93276,37.585606,127.04451,37.50055,1141068500,1168065000,5e-05
4,126.84083,37.569103,126.9135,37.547806,1150060300,1144068000,0.0001
5,126.875534,37.49406,126.95422,37.53429,1153052000,1117057000,5e-05
3,126.93276,37.585606,126.983185,37.565777,1141068500,1114055000,0.0002
7,126.91757,37.449543,127.04451,37.50055,1154568000,1168065000,0.0003
4,127.1,37.518654,127.04225,37.47005,1171071000,1165065200,5e-05
6,126.9153,37.47654,127.04451,37.50055,1162076500,1168065000,0.0001
7,127.07508,37.61078,126.925804,37.524593,1126063000,1156054000,0.00025
4,126.964134,37.50585,126.983185,37.565777,1159060500,1114055000,0.0002
1,127.02787,37.509563,127.01719,37.51394,1168052100,1165054000,0.00035
4,127.034035,37.61573,127.00471,37.565742,1130554500,1114059000,0.0001
3,127.06431,37.63551,127.08404,37.594917,1135061200,1126059000,0.0001
1,126.96807,37.538246,126.96763,37.530537,1117056000,1117062500,0.00025
3,127.0119,37.58544,127.059105,37.62143,1129055500,1135056000,0.0001
1,127.081345,37.64916,127.07516,37.651646,1135061900,1135062100,0.00015
1,126.92659,37.506725,126.925804,37.524593,1159066000,1156054000,0.00035
2,126.91712,37.589363,126.90982,37.609818,1138060000,1138056000,0.0001
6,127.14596,37.551018,127.02557,37.511536,1174053000,1168052100,0.0001
7,127.10092,37.609367,127.0346,37.499786,1126068000,1168064000,0.0001
7,127.06574,37.64294,126.925804,37.524593,1135062500,1156054000,0.00035
4,127.02501,37.620667,126.97455,37.56353,1130555500,1114052000,0.0002
2,126.90655,37.512436,126.8956,37.484562,1156051500,1153054000,5e-05
1,126.912766,37.49866,126.91547,37.499218,1156068000,1156068000,0.0005
5,126.83973,37.55025,126.92238,37.49412,1150061500,1159068000,0.0001
4,127.09979,37.48695,127.02049,37.49868,1168075000,1165053100,5e-05
5,126.88937,37.51698,126.99275,37.53361,1156060500,1117065000,0.0002
4,127.08305,37.529644,127.03873,37.488377,1121583000,1168065500,0.00015
4,126.964134,37.50585,126.9135,37.547806,1159060500,1144068000,0.00035
1,126.93322,37.48994,126.91791,37.48581,1162052500,1162068500,0.0002
1,127.0485,37.522038,127.03564,37.51618,1168056500,1168053100,0.0004
2,126.99554,37.52352,126.96763,37.530537,1117069000,1117062500,0.0001
5,127.14025,37.55642,127.04727,37.548042,1174059000,1120066000,0.0001
7,126.87894,37.536404,127.03564,37.51618,1147055000,1168053100,0.00025
2,126.862595,37.510986,126.84656,37.52442,1147068000,1147057000,0.0002
1,126.89468,37.48678,126.88135,37.497166,1153054000,1153053000,0.0004
3,126.98358,37.582726,127.015854,37.543037,1111054000,1120064500,0.00015
3,126.93169,37.615192,126.89414,37.58479,1138052000,1138065000,5e-05
7,126.856476,37.492092,127.003784,37.572556,1153075000,1111063000,0.00025
2,127.0187,37.609486,127.026,37.637215,1129066000,1130559500,5e-05
5,126.98562,37.54405,126.88918,37.502804,1117052000,1153056000,0.00015
3,126.91664,37.50338,126.87278,37.52021,1156069000,1147063000,0.00015
2,126.9547,37.559666,126.96763,37.530537,1141055500,1117062500,0.0003
1,127.13003,37.496304,127.12213,37.496838,1171063200,1171062000,0.0002
7,127.09979,37.48695,126.983185,37.565777,1168075000,1114055000,0.00025
4,127.010704,37.55071,126.98832,37.488277,1114063500,1165062100,0.00015
5,126.97745,37.472748,127.00417,37.558838,1162063000,1114058000,0.00015
1,127.081345,37.64916,127.06506,37.655823,1135061900,1135064000,0.00015
4,126.94894,37.50926,126.90118,37.468338,1159051000,1154564000,0.00025
1,127.0103,37.484177,126.995445,37.484463,1165053000,1165060000,0.0001
7,127.11778,37.485397,126.95526,37.55846,1171064200,1141055500,0.00045
4,127.06129,37.650402,127.02956,37.588108,1135069500,1129060000,0.00015
1,127.02552,37.586002,127.02956,37.588108,1129060000,1129060000,0.00025
5,126.915825,37.624588,127.003784,37.572556,1138055100,1111063000,0.0002
4,126.85365,37.533287,126.92121,37.554344,1150055000,1144066000,0.00025
4,126.95712,37.54675,126.89422,37.516567,1144056500,1156060500,0.00025
5,127.11519,37.530403,127.02049,37.49868,1171052000,1165053100,0.0002
1,127.02075,37.575657,127.02956,37.588108,1111071000,1129060000,0.00015
7,127.10719,37.49757,126.96571,37.56865,1171063100,1111058000,0.0001
7,127.06712,37.657173,127.1101,37.526978,1135064000,1171052000,0.0004
2,127.058426,37.5164,127.03564,37.51618,1168058000,1168053100,0.00015
2,127.14025,37.55642,127.16327,37.560085,1174059000,1174056000,0.0002
5,127.08275,37.483654,127.1547,37.55305,1168072000,1174054000,0.0002
7,127.14297,37.53863,127.01026,37.487865,1174068500,1165053000,5e-05
7,127.14025,37.55642,126.994446,37.565884,1174059000,1114060500,0.0002
7,127.11778,37.485397,126.994446,37.565884,1171064200,1114060500,0.00015
7,127.13003,37.496304,126.972786,37.572796,1171063200,1111053000,0.0003
7,126.817924,37.56868,126.994446,37.565884,1150063000,1114060500,5e-05
2,126.85365,37.533287,126.8464,37.5603,1150055000,1150053500,0.00035
7,127.075226,37.598843,126.925804,37.524593,1126061000,1156054000,0.0001
3,126.96506,37.556892,126.925804,37.524593,1114068000,1156054000,0.0002
7,126.817924,37.56868,127.00979,37.556786,1150063000,1114062500,0.0001
7,127.0541,37.678062,127.102036,37.515274,1135063000,1171071000,0.0002
3,127.060936,37.667366,127.07411,37.623993,1135071000,1135059500,0.0001
7,126.875534,37.49406,127.03564,37.51618,1153052000,1168053100,0.00015
3,126.95173,37.538967,126.94732,37.59157,1144058500,1141064000,0.00025
7,127.03604,37.641758,127.01026,37.487865,1132051200,1165053000,0.0005
7,127.06795,37.566452,126.89422,37.516567,1123065000,1156060500,5e-05
6,126.92371,37.496037,127.03873,37.488377,1159068000,1168065500,0.00015
5,126.91014,37.49009,127.00529,37.50825,1159067000,1165058000,0.00015
7,127.06574,37.64294,127.12213,37.496838,1135062500,1171062000,0.0002
7,126.93169,37.615192,127.032486,37.525246,1138052000,1168054500,0.0001
5,127.03339,37.55242,126.925804,37.524593,1120058000,1156054000,0.0001
1,127.03583,37.631554,127.03567,37.632862,1130560300,1130560300,0.0002
6,127.00027,37.52885,127.08404,37.594917,1117070000,1126059000,0.0001
7,127.060936,37.667366,127.0346,37.499786,1135071000,1168064000,0.00025
1,127.026634,37.5611,127.02108,37.56459,1120052000,1114065000,0.00015
5,127.01629,37.630272,126.97455,37.56353,1130561500,1114052000,0.00015
3,127.06795,37.566452,127.047646,37.52253,1123065000,1168056500,5e-05
7,126.895805,37.502132,127.05012,37.509747,1156072000,1168059000,0.00015
7,127.09395,37.5847,127.01802,37.487484,1126057500,1165051000,0.00015
2,126.93342,37.496326,126.959595,37.506313,1159055000,1159060500,0.0001
7,126.87195,37.525826,127.0628,37.50562,1147051000,1168061000,0.00015
2,127.036514,37.607403,127.00158,37.59291,1129071500,1129052500,0.0002
1,126.9153,37.47654,126.8956,37.484562,1162076500,1153054000,0.00025
5,126.9153,37.47654,127.01026,37.487865,1162076500,1165053000,0.00015
6,126.84083,37.569103,126.90796,37.49281,1150060300,1156070000,0.0001
6,127.08025,37.583115,127.12065,37.48295,1126055000,1171064200,0.0001
4,127.00718,37.55233,127.01802,37.487484,1114062500,1165051000,0.0001
7,126.907585,37.482822,127.0628,37.50562,1162072500,1168061000,0.0001
1,126.97002,37.532654,126.96763,37.530537,1117062500,1117062500,0.00025
3,126.91712,37.589363,126.972786,37.572796,1138060000,1111053000,0.00015
3,127.01358,37.51543,127.060036,37.51189,1165054000,1168058000,0.0001
7,127.02617,37.65938,127.05529,37.540375,1132071000,1120067000,0.0003
4,126.90225,37.531227,126.97455,37.56353,1156056000,1114052000,0.0002
4,126.98562,37.54405,127.0346,37.499786,1117052000,1168064000,0.00015
6,127.07761,37.562054,126.96763,37.530537,1121574000,1117062500,0.00015
3,126.91994,37.510826,126.88311,37.47783,1156063000,1154551000,0.00035
1,127.07508,37.61078,127.07665,37.610058,1126063000,1126063000,0.0002
2,126.98059,37.55706,127.00471,37.565742,1114054000,1114059000,0.0001
7,127.02617,37.65938,126.88311,37.47783,1132071000,1154551000,0.0004
5,127.07034,37.544857,127.12065,37.48295,1121571000,1171064200,5e-05
1,126.96506,37.556892,126.983185,37.565777,1114068000,1114055000,0.0001
7,127.04308,37.683235,126.9847,37.57201,1132052100,1111061500,0.0002
1,126.90225,37.531227,126.8961,37.524788,1156056000,1156055000,0.00015
2,126.94212,37.542072,126.96704,37.54758,1144059000,1117055500,0.00025
4,126.964134,37.50585,127.0346,37.499786,1159060500,1168064000,0.00025
7,127.11746,37.503742,126.925804,37.524593,1171059000,1156054000,0.0001
7,127.13003,37.496304,126.983185,37.565777,1171063200,1114055000,0.0003
2,127.13308,37.50557,127.13285,37.525757,1171057000,1174066000,0.00015
7,126.9153,37.47654,126.9847,37.57201,1162076500,1111061500,0.00015
2,126.82915,37.54021,126.806816,37.55611,1147060000,1150062000,0.00015
2,126.906166,37.4405,126.8944,37.467144,1154569000,1154561000,0.00015
1,127.06408,37.609386,127.06391,37.62466,1129081000,1135058000,0.0003
4,127.04695,37.548813,126.9847,37.57201,1120066000,1111061500,0.00015
1,126.907005,37.584816,126.90832,37.58495,1138064000,1138064000,0.00025
4,126.993195,37.533176,127.060036,37.51189,1117065000,1168058000,0.00015
1,127.0158,37.50503,127.01802,37.487484,1165056000,1165051000,0.0003
1,126.98612,37.479507,126.98542,37.478188,1165061000,1165061000,0.0002
3,127.026215,37.61011,127.02004,37.574074,1129068500,1111071000,0.0002
2,126.92334,37.638718,126.91456,37.604538,1138069000,1138062500,0.00015
7,127.10615,37.52054,126.906555,37.521545,1171069000,1156053500,0.00015
7,127.042435,37.664932,126.95451,37.54658,1132069000,1144056500,0.0002
7,127.042435,37.664932,127.05012,37.509747,1132069000,1168059000,0.0002
4,126.90518,37.55489,126.8956,37.484562,1144069000,1153054000,0.0002
5,126.962,37.562935,127.0346,37.499786,1141056500,1168064000,0.00025
1,127.01921,37.645035,127.015785,37.632473,1130562500,1130561500,0.0003
2,126.86759,37.536125,126.89422,37.516567,1147054000,1156060500,0.00015
1,127.081345,37.64916,127.07976,37.649952,1135061900,1135061900,0.0002
1,126.96731,37.548874,126.9651,37.563015,1117055500,1141056500,0.00025
7,126.92578,37.624256,126.99304,37.476437,1138053000,1165062000,0.0001
3,126.94939,37.48417,127.01026,37.487865,1162061500,1165053000,0.0002
1,126.91994,37.510826,126.91245,37.508156,1156063000,1156066000,0.00015
4,126.91195,37.609497,126.9847,37.57201,1138056000,1111061500,0.0002
6,126.92166,37.59237,126.92238,37.49412,1138059000,1159068000,0.0001
4,127.01629,37.630272,126.9847,37.57201,1130561500,1111061500,0.00015
4,127.02589,37.552574,127.01026,37.487865,1120059000,1165053000,0.0001
1,127.03615,37.557762,127.035095,37.560013,1120056000,1120056000,0.00015
7,126.875534,37.49406,126.983185,37.565777,1153052000,1114055000,0.0001
3,126.92762,37.598957,126.94108,37.562218,1138058000,1141058500,0.00015
7,126.88567,37.580196,127.0628,37.50562,1144074000,1168061000,0.0001
3,126.92145,37.47129,126.9289,37.50731,1162077500,1159066000,0.0002
5,127.08338,37.57432,126.983185,37.565777,1126054000,1114055000,0.00015
5,127.07246,37.625233,127.0592,37.545345,1135059500,1120069000,0.0001
6,126.946236,37.478832,127.075035,37.508385,1162059500,1171072000,5e-05
7,127.06129,37.650402,126.88982,37.57964,1135069500,1144074000,0.00025
4,126.94317,37.48728,126.97979,37.549194,1162060500,1117051000,0.00025
3,127.026634,37.5611,126.97208,37.54746,1120052000,1117053000,0.0001
1,126.962,37.562935,126.9651,37.563015,1141056500,1141056500,0.00035
7,126.93872,37.467335,127.02956,37.588108,1162073500,1129060000,0.0002
3,127.0187,37.609486,127.00417,37.558838,1129066000,1114058000,0.00015
7,126.92578,37.624256,127.05458,37.50417,1138053000,1168063000,0.00015
7,126.93276,37.585606,127.08883,37.597958,1141068500,1126058000,0.0001
6,127.10092,37.609367,127.03564,37.51618,1126068000,1168053100,0.0001
4,126.98796,37.49563,126.905846,37.50589,1165059000,1156065000,0.0001
3,126.98562,37.54405,127.02049,37.49868,1117052000,1165053100,5e-05
7,126.84303,37.515778,126.9761,37.557823,1147061000,1114054000,0.00015
1,126.8314,37.519863,126.84235,37.510254,1147061100,1147064000,0.0002
7,126.89333,37.46519,126.983185,37.565777,1154561000,1114055000,0.0002
2,126.86057,37.546474,126.8291,37.555573,1150053000,1150061100,0.0001
7,127.07332,37.553177,126.925804,37.524593,1121573000,1156054000,0.00015
3,126.91684,37.553707,126.849335,37.550766,1144066000,1150059100,0.00035
7,127.04328,37.654743,126.93086,37.489597,1132051500,1162052500,0.00025
3,126.94694,37.54962,126.9847,37.57201,1144061000,1111061500,0.00015
5,126.83973,37.55025,126.8956,37.484562,1150061500,1153054000,0.00015
2,126.91712,37.589363,126.95051,37.585163,1138060000,1141065500,0.0002
6,126.87195,37.525826,127.0044,37.501976,1147051000,1165058100,0.00015
1,126.90842,37.45011,126.89868,37.455036,1154571000,1154567000,0.00035
2,126.973404,37.54798,126.9847,37.57201,1117053000,1111061500,0.00015
7,126.875534,37.49406,127.00471,37.565742,1153052000,1114059000,0.00015
4,127.08305,37.529644,127.01026,37.487865,1121583000,1165053000,0.0001
7,127.147125,37.490997,126.88929,37.52562,1171053200,1156061000,0.0002
7,127.07983,37.536068,126.925804,37.524593,1121582000,1156054000,0.00035
4,126.933266,37.60424,126.95451,37.54658,1138051000,1144056500,0.0003
7,126.87133,37.552193,127.05458,37.50417,1150051000,1168063000,5e-05
1,127.0266,37.467228,127.034706,37.477028,1165065100,1165065100,0.0002
1,126.83398,37.53139,126.84226,37.531906,1147056000,1150054000,0.0003
2,126.952415,37.498062,126.93833,37.51354,1159053000,1159052000,0.0001
1,126.85717,37.52565,126.84226,37.531906,1147065000,1150054000,0.0003
7,126.86526,37.545395,127.00417,37.558838,1147053000,1114058000,0.00015
2,127.0463,37.541977,127.03564,37.51618,1120065000,1168053100,0.00015
2,126.96644,37.471664,126.98832,37.488277,1162062500,1165062100,0.00015
2,126.952415,37.498062,126.98542,37.478188,1159053000,1165061000,5e-05
7,126.85345,37.486706,126.983185,37.565777,1153076000,1114055000,0.0001
2,127.06125,37.596195,127.02697,37.61918,1123074000,1130555500,5e-05
2,126.96331,37.570854,126.943794,37.58709,1111058000,1141062000,0.0003
1,127.04675,37.586063,127.06649,37.587036,1123070500,1123073000,0.0002
4,126.84056,37.53351,126.910995,37.57318,1150054000,1141071000,0.00015
4,126.96029,37.480988,126.94696,37.54184,1162057500,1144059000,0.00015
3,126.900764,37.559643,126.925804,37.524593,1144070000,1156054000,0.00015
4,127.0365,37.49842,127.12065,37.48295,1168064000,1171064200,0.00015
6,126.895805,37.502132,127.00471,37.565742,1156072000,1114059000,5e-05
1,126.93289,37.479694,126.94224,37.48486,1162064500,1162060500,0.00035
3,126.95135,37.53449,126.89507,37.536278,1117057000,1156062000,0.0001
7,127.011795,37.65048,127.084755,37.557594,1130564500,1121575000,0.00015
2,126.85943,37.518303,126.89422,37.516567,1147062000,1156060500,0.00015
7,127.091354,37.55899,126.925804,37.524593,1121577000,1156054000,0.0003
5,127.12778,37.534306,127.02942,37.56628,1174065000,1120053500,0.0002
2,126.937035,37.561035,126.94834,37.53954,1141058500,1144058500,0.00025
2,126.85365,37.533287,126.89507,37.536278,1150055000,1156062000,0.0003
1,126.900764,37.559643,126.92106,37.562405,1144070000,1144071000,0.00035
2,126.90163,37.463356,126.88311,37.47783,1154562000,1154551000,0.0001
7,126.85964,37.55595,127.01026,37.487865,1150052000,1165053000,0.0001
1,127.0297,37.56745,127.02942,37.56628,1120053500,1120053500,0.0002
1,127.06129,37.650402,127.04263,37.648487,1135069500,1132051100,0.0003
1,126.93276,37.585606,126.918785,37.587833,1141068500,1138060000,0.0002
2,127.04778,37.679993,127.029434,37.647396,1132052200,1132068000,0.0001
2,126.94957,37.593525,126.972786,37.572796,1141064000,1111053000,0.0002
6,126.88573,37.524372,126.99266,37.560867,1156061000,1114057000,0.0001
1,127.0119,37.58544,127.01377,37.58782,1129055500,1129055500,0.0004
3,126.83438,37.54428,126.87278,37.52021,1150056000,1147063000,0.00015
7,126.90518,37.55489,127.12458,37.540825,1144069000,1174061000,5e-05
6,127.065765,37.58652,127.11105,37.494446,1123073000,1171063100,0.0001
6,126.85345,37.486706,126.96763,37.530537,1153076000,1117062500,5e-05
2,127.147125,37.490997,127.11505,37.5016,1171053200,1171059000,0.0002
2,126.83997,37.523254,126.866776,37.535057,1147059000,1147054000,0.0002
7,127.09161,37.55013,126.906555,37.521545,1121586000,1156053500,0.00025
3,126.94957,37.593525,126.91838,37.621952,1141064000,1138055100,0.0002
7,127.04228,37.626144,126.96763,37.530537,1130560800,1117062500,0.0003
6,127.14297,37.53863,127.00979,37.556786,1174068500,1114062500,0.0001
4,126.87894,37.536404,126.92238,37.49412,1147055000,1159068000,0.0001
3,126.942696,37.550606,127.00417,37.558838,1144060000,1114058000,0.00015
1,127.0103,37.484177,127.02878,37.49143,1165053000,1165052000,0.00035
5,126.909515,37.573635,127.00471,37.565742,1141071000,1114059000,0.0002
4,126.8885,37.502903,126.947266,37.547443,1153056000,1144061000,0.0001
4,126.91014,37.49009,126.95344,37.54889,1159067000,1144055500,0.0001
5,127.02819,37.49071,126.925804,37.524593,1165052000,1156054000,0.0001
5,127.05196,37.57187,127.0044,37.501976,1123060000,1165058100,0.0002
3,127.02617,37.65938,127.0131,37.622063,1132071000,1130553400,0.0001
7,127.10615,37.52054,126.94696,37.54184,1171069000,1144059000,0.0002
2,127.03218,37.52906,127.01719,37.51394,1168054500,1165054000,0.0001
1,126.936806,37.47438,126.93188,37.46926,1162066500,1162074500,0.00025
5,126.94317,37.48728,126.97455,37.56353,1162060500,1114052000,0.00025
1,127.036514,37.607403,127.04322,37.614918,1129071500,1129076000,0.0003
1,126.909515,37.573635,126.88982,37.57964,1141071000,1144074000,0.0001
2,127.07034,37.544857,127.04473,37.543495,1121571000,1120065000,0.00035
2,126.862595,37.510986,126.85661,37.492252,1147068000,1153075000,0.0002
2,127.02589,37.552574,126.994446,37.565884,1120059000,1114060500,0.0001
1,127.12221,37.50976,127.12682,37.51835,1171056100,1171056600,5e-05
7,127.042435,37.664932,127.01719,37.51394,1132069000,1165054000,0.00015
2,126.96731,37.548874,126.983185,37.565777,1117055500,1114055000,0.00015
3,126.88567,37.580196,126.83402,37.564774,1144074000,1150060300,0.0002
3,127.09409,37.53881,127.05458,37.50417,1121587000,1168063000,0.0001
3,127.01358,37.51543,127.00471,37.565742,1165054000,1114059000,0.0001
7,126.91593,37.604206,126.8956,37.484562,1138062500,1153054000,0.0001
4,126.84401,37.496304,126.83402,37.564774,1153077000,1150060300,0.00015
2,127.03218,37.52906,127.0346,37.499786,1168054500,1168064000,0.00015
3,127.010704,37.55071,127.047646,37.52253,1114063500,1168056500,5e-05
7,127.02075,37.575657,126.873886,37.527237,1111071000,1147051000,5e-05
3,126.84056,37.53351,126.8961,37.524788,1150054000,1156055000,0.0003
2,127.0079,37.615818,127.02027,37.643963,1129065000,1130562500,5e-05
2,127.06139,37.57029,127.035095,37.560013,1123061000,1120056000,5e-05
4,126.91664,37.50338,127.0044,37.501976,1156069000,1165058100,0.00015
3,126.993195,37.533176,127.05012,37.509747,1117065000,1168059000,0.00015
7,126.88567,37.580196,127.034706,37.477028,1144074000,1165065100,0.0001
2,127.01622,37.577267,126.972786,37.572796,1111070000,1111053000,0.0001
7,127.1486,37.49973,126.99266,37.560867,1171055000,1114057000,0.00015
5,127.07212,37.53465,126.983185,37.565777,1121584000,1114055000,0.0002
5,126.964134,37.50585,127.02942,37.56628,1159060500,1120053500,0.0001
2,127.02617,37.65938,127.048004,37.68332,1132071000,1132052200,0.0001
1,126.87253,37.542698,126.87268,37.545135,1147052000,1147052000,0.0001
2,126.90806,37.45953,126.8956,37.484562,1154570000,1153054000,0.00015
7,127.071815,37.638103,127.12065,37.48295,1135061100,1171064200,0.00035
2,127.02617,37.65938,127.024155,37.640617,1132071000,1130563500,5e-05
3,127.03615,37.557762,127.05012,37.509747,1120056000,1168059000,0.0001
3,126.96029,37.480988,126.9289,37.50731,1162057500,1159066000,0.0001
7,126.8885,37.502903,127.10444,37.60375,1153056000,1126065500,0.0002
1,126.94694,37.54962,126.947266,37.547443,1144061000,1144061000,0.0001
4,126.979774,37.54946,126.995445,37.484463,1117051000,1165060000,0.0001
7,127.15086,37.55883,127.0346,37.499786,1174055000,1168064000,0.00025
1,126.875534,37.49406,126.8644,37.50005,1153052000,1153072000,0.0005
2,127.06953,37.48678,127.0346,37.499786,1168067000,1168064000,0.0002
