Gender,Age,Homeincome,NumHH,Distance,Home_X,Home_Y,Work_X,Work_Y,Home_Hcode,Work_Hcode,Prob
0,3,4,4,4,126.95183,37.489433,126.88311,37.47783,1162056500,1154551000,0.0005
0,3,3,4,4,127.00027,37.52885,127.034706,37.477028,1117070000,1165065100,0.0005
0,1,2,1,6,126.89404,37.53604,127.01887,37.505806,1156062000,1165056000,0.0005
0,2,6,4,7,127.066696,37.621105,127.04225,37.47005,1135058000,1165065200,0.0005
0,0,4,2,3,126.937035,37.561035,126.91089,37.51408,1141058500,1156051500,0.0005
0,0,3,3,7,126.84303,37.515778,127.02049,37.49868,1147061000,1165053100,0.0005
0,1,3,3,3,126.972466,37.488396,127.02878,37.49143,1159064000,1165052000,0.0005
0,3,3,4,4,126.92166,37.59237,126.925804,37.524593,1138059000,1156054000,0.0005
0,1,4,4,2,126.961075,37.541775,126.9761,37.557823,1117058000,1114054000,0.0005
1,2,4,3,2,127.060936,37.667366,127.06409,37.636078,1135071000,1135061200,0.0005
0,1,4,1,5,127.1438,37.53128,127.05012,37.509747,1174070000,1168059000,0.0005
1,0,4,5,7,127.0745,37.64981,127.01026,37.487865,1135062100,1165053000,0.0005
1,3,4,4,1,126.80857,37.568462,126.80324,37.571564,1150064000,1150064000,0.0005
0,0,4,1,4,126.99908,37.477882,126.96763,37.530537,1165062000,1117062500,0.0005
1,3,3,3,5,127.07297,37.576775,126.972786,37.572796,1123066000,1111053000,0.0005
1,4,3,3,2,126.90513,37.50257,126.873886,37.527237,1156067000,1147051000,0.0005
0,2,2,1,2,127.1438,37.53128,127.1101,37.526978,1174070000,1171052000,0.0005
1,2,3,3,5,127.075226,37.598843,126.983185,37.565777,1126061000,1114055000,0.0005
0,2,3,4,4,126.8503,37.500046,126.83402,37.564774,1153074000,1150060300,0.0005
1,3,4,2,1,126.91593,37.604206,126.921875,37.60004,1138062500,1138058000,0.0005
0,4,2,3,7,127.13073,37.482246,127.035095,37.560013,1171064600,1120056000,0.0005
1,2,4,3,6,127.08305,37.529644,126.95422,37.53429,1121583000,1117057000,0.0005
1,3,3,1,3,127.06953,37.48678,127.01026,37.487865,1168067000,1165053000,0.0005
0,3,4,3,5,126.91231,37.61745,126.83402,37.564774,1138055200,1150060300,0.0005
0,4,4,3,7,127.06125,37.596195,126.98712,37.494915,1123074000,1165059000,0.0005
1,3,4,4,4,126.88418,37.509296,126.948586,37.478558,1153051000,1162059500,0.0005
1,1,6,4,7,127.13308,37.50557,126.994446,37.565884,1171057000,1114060500,0.0005
0,2,4,4,7,127.15086,37.55883,126.92121,37.554344,1174055000,1144066000,0.0005
1,3,4,4,4,127.09161,37.55013,127.01719,37.51394,1121586000,1165054000,0.0005
1,2,4,5,2,127.00559,37.591564,126.994446,37.565884,1129052500,1114060500,0.0005
1,2,3,5,2,127.011795,37.65048,127.02607,37.62832,1130564500,1130553500,0.0005
1,0,4,4,1,127.013824,37.639168,127.024155,37.640617,1130566000,1130563500,0.0005
0,2,3,4,4,126.88573,37.524372,126.95422,37.53429,1156061000,1117057000,0.0005
1,4,2,3,1,127.03655,37.65754,127.03652,37.6561,1132067000,1132067000,0.0005
1,0,3,2,5,126.946236,37.478832,127.0346,37.499786,1162059500,1168064000,0.0005
1,2,4,4,2,127.00696,37.510193,127.01026,37.487865,1165058000,1165053000,0.0005
0,3,4,4,7,127.11778,37.485397,126.8956,37.484562,1171064200,1153054000,0.0005
1,4,3,3,2,126.895805,37.502132,126.8644,37.50005,1156072000,1153072000,0.0005
0,0,3,2,2,126.89673,37.524662,126.899536,37.492107,1156055000,1156071000,0.0005
0,2,6,4,7,127.05039,37.630737,126.925804,37.524593,1135057000,1156054000,0.0005
1,1,3,3,7,127.0541,37.678062,127.10325,37.48732,1135063000,1168075000,0.0005
1,1,4,2,7,127.15086,37.55883,127.034706,37.477028,1174055000,1165065100,0.0005
0,2,3,3,2,126.90827,37.52375,126.87278,37.52021,1156053500,1147063000,0.0005
1,1,3,1,4,126.83997,37.523254,126.8956,37.484562,1147059000,1153054000,0.0005
1,1,5,2,5,127.08345,37.624477,127.0592,37.545345,1135060000,1120069000,0.0005
1,2,3,1,6,127.09024,37.601395,127.04451,37.50055,1126058000,1168065000,0.0005
1,2,2,1,3,127.0123,37.596016,126.9761,37.557823,1129059000,1114054000,0.0005
1,0,6,4,2,126.94212,37.542072,126.9135,37.547806,1144059000,1144068000,0.0005
1,0,3,2,5,126.971115,37.48125,127.060036,37.51189,1159065000,1168058000,0.0005
0,2,2,3,1,127.019035,37.48753,127.034706,37.477028,1165051000,1165065100,0.0005
1,2,2,3,3,126.91912,37.578262,126.9847,37.57201,1141070000,1111061500,0.0005
1,3,4,5,1,127.09401,37.60959,127.093346,37.608334,1126069000,1126069000,0.0005
0,4,2,3,2,126.88567,37.580196,126.85815,37.557137,1144074000,1150052000,0.0005
1,1,6,2,2,126.937035,37.561035,126.91919,37.572834,1141058500,1141069000,0.0005
0,2,4,5,5,126.82794,37.55346,126.925804,37.524593,1150061100,1156054000,0.0005
0,2,3,4,4,127.05196,37.57187,127.060036,37.51189,1123060000,1168058000,0.0005
1,2,3,5,2,127.1438,37.53128,127.12682,37.51835,1174070000,1171056600,0.0005
0,3,2,3,1,126.90364,37.475784,126.90342,37.47732,1154563000,1154563000,0.0005
1,4,2,2,6,127.0745,37.64981,126.9847,37.57201,1135062100,1111061500,0.0005
0,2,2,1,7,127.031265,37.64759,127.0664,37.53727,1132068000,1121584700,0.0005
0,1,2,1,3,127.0187,37.609486,127.035095,37.560013,1129066000,1120056000,0.0005
1,4,4,4,1,127.01819,37.560776,127.017296,37.560993,1114066500,1114066500,0.0005
0,1,3,1,1,126.84478,37.56159,126.85815,37.557137,1150053500,1150052000,0.0005
0,2,6,1,7,126.936806,37.47438,126.90982,37.609818,1162066500,1138056000,0.0005
0,1,2,2,4,127.05506,37.545803,126.97455,37.56353,1120069000,1114052000,0.0005
1,4,4,3,7,126.88937,37.51698,127.02956,37.588108,1156060500,1129060000,0.0005
0,1,3,3,7,127.05457,37.666203,127.12065,37.48295,1135070000,1171064200,0.0005
0,2,4,3,6,127.031265,37.64759,127.0592,37.545345,1132068000,1120069000,0.0005
0,2,3,3,2,126.88573,37.524372,126.84333,37.517014,1156061000,1147061000,0.0005
0,0,6,5,3,126.965,37.488155,127.02557,37.511536,1159065100,1168052100,0.0005
1,3,4,5,2,126.80857,37.568462,126.8291,37.555573,1150064000,1150061100,0.0005
0,1,2,3,2,127.0119,37.58544,126.983185,37.565777,1129055500,1114055000,0.0005
0,0,4,4,5,127.06241,37.592278,126.97208,37.54746,1123072000,1117053000,0.0005
0,2,4,4,2,127.13308,37.50557,127.10903,37.507053,1171057000,1171058000,0.0005
0,0,3,3,5,127.00718,37.55233,126.98542,37.478188,1114062500,1165061000,0.0005
1,0,5,3,5,126.915825,37.624588,126.97455,37.56353,1138055100,1114052000,0.0005
1,0,2,4,1,127.12032,37.497013,127.12297,37.50995,1171062000,1171056100,0.0005
0,1,4,3,7,126.82733,37.495407,127.047646,37.52253,1153079000,1168056500,0.0005
1,1,4,4,7,127.10235,37.502632,126.93111,37.48375,1171060000,1162064500,0.0005
0,2,2,1,1,126.90523,37.50572,126.906555,37.521545,1156065000,1156053500,0.0005
1,3,2,3,1,127.04755,37.514008,127.032486,37.525246,1168059000,1168054500,0.0005
0,1,4,4,5,126.90655,37.512436,127.0044,37.501976,1156051500,1165058100,0.0005
1,0,2,1,1,126.92371,37.496037,126.92238,37.49412,1159068000,1159068000,0.0005
0,2,3,4,7,127.033554,37.66777,126.88982,37.57964,1132070000,1144074000,0.0005
0,2,4,4,3,127.06139,37.57029,127.0831,37.614834,1123061000,1126062000,0.0005
0,1,3,3,3,126.9552,37.476223,127.01026,37.487865,1162058500,1165053000,0.0005
1,4,4,3,2,127.12032,37.497013,127.11186,37.51512,1171062000,1171056200,0.0005
0,3,3,3,1,126.936806,37.47438,126.948586,37.478558,1162066500,1162059500,0.0005
0,2,4,2,1,126.97213,37.562176,126.972786,37.572796,1114052000,1111053000,0.0005
1,2,3,6,2,126.9009,37.454594,126.88311,37.47783,1154567000,1154551000,0.0005
1,3,4,4,1,127.03655,37.65754,127.029434,37.647396,1132067000,1132068000,0.0005
1,0,6,3,2,127.07212,37.53465,127.03564,37.51618,1121584000,1168053100,0.0005
1,0,3,1,1,126.85717,37.52565,126.84333,37.517014,1147065000,1147061000,0.0005
0,3,2,3,2,126.96898,37.574173,126.99266,37.560867,1111053000,1114057000,0.0005
0,2,4,2,7,127.0745,37.64981,127.060036,37.51189,1135062100,1168058000,0.0005
0,1,3,1,2,127.033,37.598053,127.0516,37.579556,1129070500,1123056000,0.0005
1,1,3,2,5,126.89404,37.53604,126.9847,37.57201,1156062000,1111061500,0.0005
0,1,2,1,2,127.0541,37.678062,127.06506,37.655823,1135063000,1135064000,0.0005
0,0,2,5,7,127.06129,37.650402,126.9761,37.557823,1135069500,1114054000,0.0005
1,0,4,3,4,127.00027,37.52885,127.034706,37.477028,1117070000,1165065100,0.0005
0,1,4,1,3,126.91195,37.609497,126.903175,37.56808,1138056000,1144073000,0.0005
1,4,4,3,2,127.09147,37.50212,127.12065,37.48295,1171061000,1171064200,0.0005
0,0,3,5,4,127.07246,37.625233,127.03038,37.562336,1135059500,1120052000,0.0005
1,3,3,4,7,126.94088,37.497684,127.06595,37.56431,1159056000,1123065000,0.0005
1,3,4,2,4,126.9552,37.476223,126.88311,37.47783,1162058500,1154551000,0.0005
1,4,4,3,2,127.13308,37.50557,127.13285,37.525757,1171057000,1174066000,0.0005
1,2,3,5,2,127.03655,37.65754,127.0721,37.6377,1132067000,1135061100,0.0005
0,3,5,5,3,126.97384,37.520126,126.9761,37.557823,1117063000,1114054000,0.0005
0,3,6,3,3,127.05634,37.53759,127.00417,37.558838,1120067000,1114058000,0.0005
0,2,3,3,7,126.90518,37.55489,127.04362,37.602173,1144069000,1129072500,0.0005
0,2,3,4,7,127.13365,37.539375,126.925804,37.524593,1174062000,1156054000,0.0005
1,2,4,1,1,126.91593,37.604206,126.93081,37.60442,1138062500,1138051000,0.0005
0,4,5,5,7,127.03604,37.641758,127.01026,37.487865,1132051200,1165053000,0.0005
0,0,3,2,7,127.05071,37.651978,127.01719,37.51394,1132051400,1165054000,0.0005
0,2,6,4,7,127.08345,37.624477,127.0346,37.499786,1135060000,1168064000,0.0005
0,4,2,3,1,126.92183,37.613224,126.92166,37.613743,1138057000,1138057000,0.0005
1,0,3,1,2,126.96731,37.548874,126.94108,37.562218,1117055500,1141058500,0.0005
0,0,3,3,7,126.85943,37.518303,126.986824,37.57996,1147062000,1111060000,0.0005
1,3,4,4,1,126.88573,37.524372,126.89422,37.516567,1156061000,1156060500,0.0005
0,2,4,4,1,127.03655,37.65754,127.03652,37.6561,1132067000,1132067000,0.0005
1,2,4,3,1,126.89468,37.48678,126.905754,37.483734,1153054000,1162072500,0.0005
0,0,4,4,7,127.08216,37.61453,126.89422,37.516567,1126062000,1156060500,0.0005
0,0,4,5,2,126.94349,37.584732,126.9847,37.57201,1141062000,1111061500,0.0005
0,2,4,4,7,126.85358,37.506054,126.97455,37.56353,1153073000,1114052000,0.0005
0,1,4,1,2,126.909676,37.549248,126.88982,37.57964,1144068000,1144074000,0.0005
0,2,4,4,2,127.08275,37.483654,127.08064,37.509567,1168072000,1171065000,0.0005
1,2,4,4,1,127.034035,37.61573,127.0282,37.606945,1130554500,1129068500,0.0005
1,1,5,4,7,126.85927,37.534184,127.01026,37.487865,1150057000,1165053000,0.0005
1,4,2,1,3,127.15086,37.55883,127.12395,37.529015,1174055000,1174064000,0.0005
1,0,2,1,3,126.94088,37.497684,127.0044,37.501976,1159056000,1165058100,0.0005
1,2,3,1,7,127.031265,37.64759,127.02049,37.49868,1132068000,1165053100,0.0005
1,2,2,2,3,127.036514,37.607403,127.06506,37.655823,1129071500,1135064000,0.0005
1,0,3,1,1,127.036644,37.515,127.047646,37.52253,1168053100,1168056500,0.0005
1,3,4,4,4,126.853226,37.564747,126.925804,37.524593,1150060400,1156054000,0.0005
0,3,3,4,4,126.84328,37.512978,126.91129,37.487244,1147064000,1159067000,0.0005
0,2,4,2,7,127.0745,37.64981,127.13141,37.49576,1135062100,1171063200,0.0005
1,3,6,4,3,126.85717,37.52565,126.906555,37.521545,1147065000,1156053500,0.0005
0,0,1,1,1,127.01824,37.582664,127.01377,37.58782,1129061000,1129055500,0.0005
1,1,3,1,4,127.135025,37.55229,127.060036,37.51189,1174057000,1168058000,0.0005
0,2,2,1,1,127.02521,37.627644,127.01299,37.640015,1130553500,1130566000,0.0005
1,4,3,4,1,126.89404,37.53604,126.906555,37.521545,1156062000,1156053500,0.0005
1,2,4,2,5,127.05196,37.57187,127.0044,37.501976,1123060000,1165058100,0.0005
0,1,3,3,1,127.034035,37.61573,127.031136,37.61542,1130554500,1130554500,0.0005
0,3,2,3,7,126.907585,37.482822,126.9847,37.57201,1162072500,1111061500,0.0005
0,1,4,1,7,126.85054,37.552002,127.0346,37.499786,1150059100,1168064000,0.0005
0,1,3,1,1,127.09409,37.53881,127.08234,37.537407,1121587000,1121582000,0.0005
0,1,4,2,7,126.90225,37.531227,127.09418,37.53599,1156056000,1121587000,0.0005
1,4,4,2,4,127.01819,37.560776,127.0628,37.50562,1114066500,1168061000,0.0005
1,4,4,3,5,127.14596,37.551018,127.047646,37.52253,1174053000,1168056500,0.0005
0,1,3,1,4,126.942696,37.550606,127.00077,37.5796,1144060000,1111064000,0.0005
0,2,3,1,1,127.11746,37.503742,127.11505,37.5016,1171059000,1171059000,0.0005
0,0,4,2,2,127.03909,37.48873,127.05012,37.509747,1168065500,1168059000,0.0005
0,3,4,4,2,126.971115,37.48125,127.0044,37.501976,1159065000,1165058100,0.0005
0,3,4,3,4,127.06681,37.551952,126.99266,37.560867,1120072000,1114057000,0.0005
0,4,3,1,3,126.96029,37.480988,126.96763,37.530537,1162057500,1117062500,0.0005
1,3,4,4,3,126.8885,37.502903,126.925804,37.524593,1153056000,1156054000,0.0005
0,0,2,1,4,127.065765,37.58652,126.994446,37.565884,1123073000,1114060500,0.0005
0,0,2,1,7,127.01584,37.617207,126.9305,37.48564,1130557500,1162069500,0.0005
0,0,4,2,3,126.93276,37.585606,126.95451,37.54658,1141068500,1144056500,0.0005
0,1,3,1,7,127.066605,37.602104,126.88982,37.57964,1123075000,1144074000,0.0005
1,3,6,2,3,127.02589,37.552574,127.072716,37.537655,1120059000,1121584000,0.0005
0,0,6,5,3,126.97749,37.490883,126.919136,37.51433,1159063000,1156063000,0.0005
0,1,6,3,1,127.042435,37.664932,127.03652,37.6561,1132069000,1132067000,0.0005
1,1,4,1,1,126.99777,37.587925,127.01377,37.58782,1111065000,1129055500,0.0005
0,1,2,1,1,126.96807,37.538246,126.96682,37.53738,1117056000,1117056000,0.0005
0,3,2,1,1,126.932205,37.572433,126.92106,37.562405,1141061500,1144071000,0.0005
1,3,4,4,4,126.81388,37.57678,126.873886,37.527237,1150064100,1147051000,0.0005
1,3,1,2,3,126.89333,37.46519,126.948586,37.478558,1154561000,1162059500,0.0005
1,0,6,4,2,126.94957,37.593525,126.93307,37.57328,1141064000,1141061500,0.0005
0,1,4,1,7,126.846016,37.542503,126.9847,37.57201,1150059000,1111061500,0.0005
0,0,3,3,7,127.05071,37.651978,127.01802,37.487484,1132051400,1165051000,0.0005
0,3,4,3,4,127.01824,37.582664,126.96682,37.53738,1129061000,1117056000,0.0005
0,3,3,4,1,126.9526,37.552162,126.93502,37.54649,1144055500,1144063000,0.0005
0,1,4,3,7,127.13308,37.50557,126.94108,37.562218,1171057000,1141058500,0.0005
1,3,4,4,1,127.00718,37.55233,127.01593,37.556946,1114062500,1114064500,0.0005
1,1,3,2,4,126.975655,37.47899,127.05818,37.49445,1159062000,1168060000,0.0005
0,3,5,4,2,126.93276,37.585606,126.92106,37.562405,1141068500,1144071000,0.0005
1,3,2,3,5,127.11519,37.530403,127.02557,37.511536,1171052000,1168052100,0.0005
1,2,2,1,4,126.98562,37.54405,127.01802,37.487484,1117052000,1165051000,0.0005
1,1,3,2,3,126.946236,37.478832,127.0044,37.501976,1162059500,1165058100,0.0005
0,1,4,3,7,126.86243,37.501842,127.08064,37.509567,1153072000,1171065000,0.0005
1,4,4,2,3,127.147125,37.490997,127.11186,37.51512,1171053200,1171056200,0.0005
0,0,2,1,1,126.938965,37.509956,126.925804,37.524593,1159052000,1156054000,0.0005
0,2,2,3,7,126.91712,37.589363,127.01026,37.487865,1138060000,1165053000,0.0005
1,2,4,4,1,127.13365,37.539375,127.141075,37.537792,1174062000,1174068500,0.0005
1,0,4,5,4,126.90454,37.570023,126.994446,37.565884,1144073000,1114060500,0.0005
0,1,3,2,3,126.979774,37.54946,126.925804,37.524593,1117051000,1156054000,0.0005
1,0,3,2,5,126.94088,37.497684,127.05012,37.509747,1159056000,1168059000,0.0005
0,2,6,4,3,126.84401,37.496304,126.89422,37.516567,1153077000,1156060500,0.0005
0,3,3,4,4,127.051125,37.48971,127.12065,37.48295,1168065600,1171064200,0.0005
1,4,3,1,4,126.92183,37.613224,127.00077,37.5796,1138057000,1111064000,0.0005
0,2,4,4,7,127.01629,37.630272,126.88135,37.497166,1130561500,1153053000,0.0005
1,3,3,2,1,126.89068,37.492123,126.90703,37.49987,1153055000,1156067000,0.0005
1,4,1,2,1,126.94317,37.48728,126.92238,37.49412,1162060500,1159068000,0.0005
1,4,3,3,5,126.90225,37.531227,126.9718,37.58164,1156056000,1111051500,0.0005
0,2,6,4,7,127.05039,37.630737,127.02049,37.49868,1135057000,1165053100,0.0005
0,3,4,4,7,127.09147,37.50212,126.9847,37.57201,1171061000,1111061500,0.0005
0,2,4,1,3,126.93504,37.546776,126.983185,37.565777,1144063000,1114055000,0.0005
0,4,4,3,6,127.02617,37.65938,126.994446,37.565884,1132071000,1114060500,0.0005
1,2,3,3,2,126.87894,37.536404,126.84143,37.551735,1147055000,1150061500,0.0005
0,1,4,3,1,126.94694,37.54962,126.95451,37.54658,1144061000,1144056500,0.0005
0,1,3,1,2,127.01864,37.594124,126.9847,37.57201,1129057500,1111061500,0.0005
1,2,2,3,1,126.87425,37.51936,126.873886,37.527237,1147063000,1147051000,0.0005
0,1,4,1,5,127.06139,37.57029,126.96154,37.5423,1123061000,1117058000,0.0005
0,2,2,3,1,126.944786,37.59682,126.95051,37.585163,1141066000,1141065500,0.0005
1,0,4,4,2,126.99709,37.503773,127.0346,37.499786,1165057000,1168064000,0.0005
0,3,4,4,3,126.975655,37.47899,127.00529,37.50825,1159062000,1165058000,0.0005
1,2,4,3,1,126.92844,37.466244,126.917564,37.462803,1162074500,1162071500,0.0005
1,2,4,4,3,127.07332,37.553177,127.032486,37.525246,1121573000,1168054500,0.0005
0,4,3,5,1,127.03604,37.641758,127.051956,37.651188,1132051200,1132051400,0.0005
0,1,4,2,2,126.937035,37.561035,126.97455,37.56353,1141058500,1114052000,0.0005
1,0,4,4,7,127.0541,37.678062,126.96656,37.55938,1135063000,1114068000,0.0005
0,3,4,1,3,127.09409,37.53881,127.0628,37.50562,1121587000,1168061000,0.0005
0,1,2,1,7,126.89333,37.46519,126.9651,37.563015,1154561000,1141056500,0.0005
0,1,2,1,1,127.02819,37.49071,127.04953,37.48738,1165052000,1168065600,0.0005
0,2,5,2,1,127.0232,37.56283,127.01361,37.56627,1114065000,1114061500,0.0005
0,0,6,5,3,126.965,37.488155,127.01719,37.51394,1159065100,1165054000,0.0005
1,3,4,4,2,126.9153,37.47654,126.905846,37.50589,1162076500,1156065000,0.0005
0,1,4,2,3,126.90225,37.531227,126.839645,37.522083,1156056000,1147059000,0.0005
1,1,3,2,3,127.033195,37.575626,126.9847,37.57201,1123053600,1111061500,0.0005
1,4,3,4,2,127.10719,37.49757,127.1101,37.526978,1171063100,1171052000,0.0005
0,3,5,4,2,126.937035,37.561035,126.972786,37.572796,1141058500,1111053000,0.0005
1,3,6,4,1,126.84083,37.569103,126.8291,37.555573,1150060300,1150061100,0.0005
1,0,3,1,1,127.036644,37.515,127.05012,37.509747,1168053100,1168059000,0.0005
0,1,4,2,3,126.90827,37.52375,126.94108,37.562218,1156053500,1141058500,0.0005
1,4,3,3,5,126.87894,37.536404,126.983185,37.565777,1147055000,1114055000,0.0005
0,3,6,3,3,126.94939,37.48417,126.8944,37.467144,1162061500,1154561000,0.0005
0,2,4,6,4,126.92659,37.506725,126.9651,37.563015,1159066000,1141056500,0.0005
0,4,4,1,7,127.11778,37.485397,126.8956,37.484562,1171064200,1153054000,0.0005
0,3,4,2,2,126.94694,37.54962,126.92121,37.554344,1144061000,1144066000,0.0005
0,0,2,4,7,126.80857,37.568462,127.02388,37.55368,1150064000,1120059000,0.0005
0,1,2,4,4,126.9009,37.454594,126.89422,37.516567,1154567000,1156060500,0.0005
0,3,2,1,7,127.06574,37.64294,127.04451,37.50055,1135062500,1168065000,0.0005
0,2,4,3,6,127.0698,37.663853,127.07913,37.561634,1135067000,1121574000,0.0005
1,0,2,4,4,126.90975,37.59873,126.972786,37.572796,1138063100,1111053000,0.0005
0,1,2,4,1,127.04308,37.683235,127.048004,37.68332,1132052100,1132052200,0.0005
1,1,2,1,7,127.081345,37.64916,126.97515,37.491623,1135061900,1159063000,0.0005
0,2,3,3,2,126.8503,37.500046,126.88311,37.47783,1153074000,1154551000,0.0005
0,2,4,1,1,127.036514,37.607403,127.01925,37.610043,1129071500,1129066000,0.0005
0,4,2,2,1,127.07034,37.544857,127.0592,37.545345,1121571000,1120069000,0.0005
1,0,4,2,3,127.08305,37.529644,127.03564,37.51618,1121583000,1168053100,0.0005
1,2,3,1,4,127.066605,37.602104,126.98221,37.585373,1123075000,1111054000,0.0005
0,4,4,3,6,127.065765,37.58652,127.11105,37.494446,1123073000,1171063100,0.0005
0,0,2,1,6,126.90513,37.50257,126.9847,37.57201,1156067000,1111061500,0.0005
0,0,2,1,2,126.90454,37.570023,126.94108,37.562218,1144073000,1141058500,0.0005
1,0,2,1,1,126.92844,37.466244,126.9381,37.474514,1162074500,1162066500,0.0005
0,3,2,2,4,126.91712,37.589363,126.99266,37.560867,1138060000,1114057000,0.0005
1,0,2,2,3,126.97745,37.472748,127.0346,37.499786,1162063000,1168064000,0.0005
0,2,3,4,6,127.03106,37.657215,127.00471,37.565742,1132068100,1114059000,0.0005
0,2,4,4,1,127.05457,37.666203,127.0593,37.66221,1135070000,1135072000,0.0005
0,3,4,3,6,127.036514,37.607403,127.060036,37.51189,1129071500,1168058000,0.0005
0,1,4,1,3,126.90776,37.592525,126.92121,37.554344,1138063200,1144066000,0.0005
1,3,4,4,4,126.84328,37.512978,126.925804,37.524593,1147064000,1156054000,0.0005
1,0,2,1,7,127.04589,37.61724,126.80324,37.571564,1129076000,1150064000,0.0005
1,4,4,3,7,126.82733,37.495407,127.047646,37.52253,1153079000,1168056500,0.0005
0,3,2,1,7,127.04589,37.61724,127.01026,37.487865,1129076000,1165053000,0.0005
1,2,3,1,1,127.10157,37.54429,127.0855,37.534027,1121581000,1121583000,0.0005
0,2,1,4,7,127.06431,37.63551,127.1448,37.53016,1135061200,1174070000,0.0005
1,1,2,1,7,127.0541,37.678062,127.10325,37.48732,1135063000,1168075000,0.0005
1,0,2,1,2,126.91872,37.48602,126.8956,37.484562,1162068500,1153054000,0.0005
1,3,2,2,1,126.91014,37.49009,126.897865,37.498898,1159067000,1156072000,0.0005
0,1,4,3,3,126.944786,37.59682,126.96656,37.55938,1141066000,1114068000,0.0005
0,2,4,1,3,126.912,37.56237,126.85815,37.557137,1144072000,1150052000,0.0005
1,2,4,4,2,127.08305,37.529644,127.05529,37.540375,1121583000,1120067000,0.0005
1,2,2,1,5,127.13365,37.539375,127.03564,37.51618,1174062000,1168053100,0.0005
1,2,3,1,1,127.07246,37.625233,127.06409,37.636078,1135059500,1135061200,0.0005
0,1,5,2,2,126.937035,37.561035,126.9761,37.557823,1141058500,1114054000,0.0005
0,2,4,3,4,126.84401,37.496304,126.83402,37.564774,1153077000,1150060300,0.0005
0,2,4,3,3,126.94088,37.497684,127.0044,37.501976,1159056000,1165058100,0.0005
0,0,4,5,2,126.95916,37.575596,126.9761,37.557823,1111057000,1114054000,0.0005
0,2,3,4,7,127.09161,37.55013,126.906555,37.521545,1121586000,1156053500,0.0005
1,0,2,1,3,127.0187,37.609486,126.983185,37.565777,1129066000,1114055000,0.0005
1,0,2,4,2,126.97002,37.532654,126.9761,37.557823,1117062500,1114054000,0.0005
0,3,3,3,4,126.91231,37.61745,126.92121,37.554344,1138055200,1144066000,0.0005
1,2,4,2,1,126.8314,37.519863,126.84235,37.510254,1147061100,1147064000,0.0005
0,4,5,5,7,127.07688,37.658607,127.01026,37.487865,1135062400,1165053000,0.0005
0,4,4,2,5,127.09161,37.55013,127.02878,37.49143,1121586000,1165052000,0.0005
0,1,2,2,1,127.14297,37.53863,127.14146,37.546772,1174068500,1174060000,0.0005
0,3,5,4,2,126.95712,37.54675,126.925804,37.524593,1144056500,1156054000,0.0005
1,4,5,3,2,127.03218,37.52906,127.04727,37.548042,1168054500,1120066000,0.0005
0,1,3,2,3,126.94957,37.593525,126.9761,37.557823,1141064000,1114054000,0.0005
0,3,4,1,3,127.08588,37.541626,127.060036,37.51189,1121585000,1168058000,0.0005
0,0,4,2,4,126.942696,37.550606,127.00077,37.5796,1144060000,1111064000,0.0005
0,2,4,6,7,127.04259,37.470566,126.88311,37.47783,1165065200,1154551000,0.0005
0,3,3,4,4,126.90975,37.59873,126.97455,37.56353,1138063100,1114052000,0.0005
0,2,4,6,4,126.93289,37.479694,127.01026,37.487865,1162064500,1165053000,0.0005
0,3,4,4,3,126.97749,37.490883,126.96763,37.530537,1159063000,1117062500,0.0005
1,1,6,5,5,126.93322,37.48994,127.04451,37.50055,1162052500,1168065000,0.0005
1,2,4,3,2,126.88418,37.509296,126.88254,37.48638,1153051000,1153059500,0.0005
0,0,4,4,4,127.00559,37.591564,127.06595,37.56431,1129052500,1123065000,0.0005
0,3,4,4,7,126.91684,37.553707,127.12122,37.537292,1144066000,1171051000,0.0005
0,4,3,4,2,127.0266,37.467228,127.01026,37.487865,1165065100,1165053000,0.0005
0,0,2,1,1,127.08216,37.61453,127.078064,37.599537,1126062000,1126061000,0.0005
0,0,4,1,4,126.92183,37.613224,126.986824,37.57996,1138057000,1111060000,0.0005
0,1,3,2,3,127.01282,37.579914,126.97208,37.54746,1111069000,1117053000,0.0005
0,1,6,1,3,126.85717,37.52565,126.906555,37.521545,1147065000,1156053500,0.0005
1,2,4,4,1,127.11172,37.50696,127.12297,37.50995,1171058000,1171056100,0.0005
0,3,6,3,3,127.01452,37.543526,127.04451,37.50055,1120064500,1168065000,0.0005
1,1,4,4,7,127.08576,37.51282,126.900505,37.531773,1171067000,1156056000,0.0005
1,2,4,2,1,126.83997,37.523254,126.84656,37.52442,1147059000,1147057000,0.0005
1,3,2,3,4,126.92183,37.613224,126.9847,37.57201,1138057000,1111061500,0.0005
1,2,4,1,4,126.93169,37.615192,127.01377,37.58782,1138052000,1129055500,0.0005
0,1,4,2,2,126.84056,37.53351,126.869385,37.552986,1150054000,1150051000,0.0005
0,2,4,3,1,126.891136,37.480804,126.88311,37.47783,1153059500,1154551000,0.0005
1,3,4,5,1,127.09395,37.5847,127.08744,37.57946,1126057500,1126057000,0.0005
0,2,4,4,7,126.84401,37.496304,127.032486,37.525246,1153077000,1168054500,0.0005
1,1,4,2,3,126.8314,37.519863,126.88929,37.52562,1147061100,1156061000,0.0005
0,2,4,4,4,127.036514,37.607403,126.983185,37.565777,1129071500,1114055000,0.0005
1,2,3,6,2,126.895805,37.502132,126.873886,37.527237,1156072000,1147051000,0.0005
