Gender,Age,Homeincome,NumHH,Distance,Home_X,Home_Y,Work_X,Work_Y,Cluster,Home_Hcode,Work_Hcode
1,2,2,1,3,127.0079,37.615818,127.03232,37.575073,3,1129065000,1123053600
0,2,4,3,4,126.88567,37.580196,126.925804,37.524593,8,1144074000,1156054000
0,0,5,2,1,126.95459,37.52718,126.96682,37.53738,5,1117064000,1117056000
0,1,4,1,1,126.875534,37.49406,126.875374,37.49461,1,1153052000,1153052000
1,1,2,1,2,127.12778,37.534306,127.11186,37.51512,0,1174065000,1171056200
0,2,2,3,1,127.04755,37.514008,127.0346,37.499786,2,1168059000,1168064000
1,4,1,1,1,127.083046,37.5672,127.08242,37.567795,9,1121576000,1121576000
1,1,3,2,1,126.85717,37.52565,126.84333,37.517014,6,1147065000,1147061000
0,2,3,4,7,127.0541,37.678062,127.102036,37.515274,7,1135063000,1171071000
0,2,4,3,7,127.11778,37.485397,126.95526,37.55846,4,1171064200,1141055500
1,4,4,4,3,126.89673,37.524662,126.90342,37.47732,6,1156055000,1154563000
1,1,4,3,3,126.92844,37.466244,126.9289,37.50731,1,1162074500,1159066000
1,4,4,4,3,126.90827,37.52375,126.8469,37.53376,6,1156053500,1150059300
0,0,1,1,1,127.036514,37.607403,127.01925,37.610043,3,1129071500,1129066000
1,1,4,2,6,126.95916,37.575596,127.01026,37.487865,5,1111057000,1165053000
0,0,2,1,6,126.93322,37.48994,127.060036,37.51189,1,1162052500,1168058000
0,3,2,3,7,126.92145,37.47129,127.02061,37.568264,1,1162077500,1114067000
1,2,3,4,7,126.875534,37.49406,127.13285,37.525757,1,1153052000,1174066000
0,2,6,2,1,127.0463,37.541977,127.0592,37.545345,10,1120065000,1120069000
0,0,5,4,7,126.856476,37.492092,127.0346,37.499786,6,1153075000,1168064000
1,2,3,4,7,126.9153,37.47654,126.9847,37.57201,1,1162076500,1111061500
0,4,2,3,7,127.126595,37.48896,126.9847,37.57201,4,1171064100,1111061500
1,1,5,2,4,127.04695,37.548813,127.01026,37.487865,10,1120066000,1165053000
0,0,3,3,5,127.04695,37.548813,127.12065,37.48295,10,1120066000,1171064200
1,1,2,1,4,127.036514,37.607403,126.9761,37.557823,3,1129071500,1114054000
0,1,3,1,3,126.99777,37.587925,127.015785,37.632473,3,1111065000,1130561500
0,0,4,1,4,126.99908,37.477882,126.96763,37.530537,11,1165062000,1117062500
1,4,2,3,1,127.10092,37.609367,127.102005,37.612022,9,1126068000,1126068000
1,2,5,4,1,126.888054,37.477966,126.88311,37.47783,1,1154551000,1154551000
1,0,3,2,1,126.91757,37.449543,126.89868,37.455036,1,1154568000,1154567000
1,0,2,4,4,126.92183,37.613224,126.9761,37.557823,8,1138057000,1114054000
1,3,2,3,1,127.01629,37.630272,127.01299,37.640015,3,1130561500,1130566000
1,3,4,4,4,127.14297,37.53863,127.12065,37.48295,0,1174068500,1171064200
0,4,4,2,4,126.90827,37.52375,126.97455,37.56353,6,1156053500,1114052000
0,4,3,2,1,127.04435,37.49871,127.02878,37.49143,2,1168065000,1165052000
1,3,4,3,2,126.9271,37.479458,126.8956,37.484562,1,1162065500,1153054000
0,0,3,3,7,126.85927,37.534184,127.04225,37.47005,6,1150057000,1165065200
1,1,2,4,1,126.92659,37.506725,126.925804,37.524593,1,1159066000,1156054000
0,1,6,3,1,127.042435,37.664932,127.04263,37.648487,7,1132069000,1132051100
1,0,5,3,5,126.92334,37.638718,126.92121,37.554344,8,1138069000,1144066000
1,1,6,2,2,126.93276,37.585606,126.94108,37.562218,5,1141068500,1141058500
0,2,2,1,6,127.075226,37.598843,127.02557,37.511536,9,1126061000,1168052100
0,1,3,2,3,126.95712,37.54675,127.00417,37.558838,5,1144056500,1114058000
0,3,4,2,2,126.97002,37.532654,126.96656,37.55938,5,1117062500,1114068000
1,4,1,1,3,126.932205,37.572433,126.925804,37.524593,5,1141061500,1156054000
1,0,3,2,3,126.91776,37.572098,126.925804,37.524593,8,1141069000,1156054000
1,1,4,1,1,126.95712,37.54675,126.97208,37.54746,5,1144056500,1117053000
1,0,4,4,7,127.0541,37.678062,126.89422,37.516567,7,1135063000,1156060500
1,3,4,3,5,126.93169,37.615192,126.97208,37.54746,8,1138052000,1117053000
0,2,3,3,7,127.09024,37.601395,126.94108,37.562218,9,1126058000,1141058500
0,2,4,2,1,126.9526,37.552162,126.94108,37.562218,5,1144055500,1141058500
0,1,4,2,1,127.026634,37.5611,127.02388,37.55368,10,1120052000,1120059000
1,2,4,4,1,126.91452,37.581024,126.93307,37.57328,8,1141072000,1141061500
1,2,3,3,2,126.88937,37.51698,126.90796,37.49281,6,1156060500,1156070000
0,4,4,4,7,126.88567,37.580196,127.047295,37.588943,8,1144074000,1123070500
0,0,3,3,7,126.84401,37.496304,126.983185,37.565777,6,1153077000,1114055000
1,2,2,4,7,127.134575,37.529144,126.995445,37.484463,0,1174066000,1165060000
0,1,3,1,3,126.90454,37.570023,126.90982,37.609818,8,1144073000,1138056000
1,2,2,4,1,126.90454,37.570023,126.903175,37.56808,8,1144073000,1144073000
1,2,4,1,1,126.92166,37.59237,126.921875,37.60004,8,1138059000,1138058000
1,1,5,4,2,127.07212,37.53465,127.060036,37.51189,0,1121584000,1168058000
0,2,4,4,7,126.88418,37.509296,127.02878,37.49143,6,1153051000,1165052000
1,1,6,5,5,126.907585,37.482822,126.92121,37.554344,1,1162072500,1144066000
1,3,4,4,1,126.83973,37.55025,126.8291,37.555573,12,1150061500,1150061100
0,2,4,2,5,127.08025,37.583115,126.9761,37.557823,9,1126055000,1114054000
1,1,3,4,7,126.92762,37.598957,126.956505,37.47481,8,1138058000,1162058500
0,0,4,2,4,126.94694,37.54962,126.92166,37.613743,5,1144061000,1138057000
0,2,4,3,7,127.0187,37.609486,127.04225,37.47005,3,1129066000,1165065200
0,1,3,2,3,127.0123,37.596016,127.00417,37.558838,3,1129059000,1114058000
1,3,3,3,5,126.84056,37.53351,126.94834,37.53954,6,1150054000,1144058500
0,2,4,3,4,126.933266,37.60424,126.9761,37.557823,8,1138051000,1114054000
1,0,3,1,2,126.9547,37.559666,126.983185,37.565777,5,1141055500,1114055000
1,2,4,2,4,126.912766,37.49866,126.95451,37.54658,1,1156068000,1144056500
1,1,4,4,5,126.88573,37.524372,126.99275,37.53361,6,1156061000,1117065000
0,1,3,3,1,126.80857,37.568462,126.806816,37.55611,12,1150064000,1150062000
0,1,4,1,4,127.01445,37.62317,126.9847,37.57201,3,1130553400,1111061500
0,2,2,4,7,127.0745,37.64981,127.047646,37.52253,13,1135062100,1168056500
0,1,3,3,3,126.97384,37.520126,126.94108,37.562218,11,1117063000,1141058500
0,1,4,1,2,126.94694,37.54962,126.9761,37.557823,5,1144061000,1114054000
0,3,3,4,1,126.96731,37.548874,126.97455,37.56353,5,1117055500,1114052000
0,4,5,3,7,127.11778,37.485397,126.95526,37.55846,4,1171064200,1141055500
0,4,3,3,1,127.04778,37.679993,127.048004,37.68332,7,1132052200,1132052200
0,0,4,1,4,126.92183,37.613224,126.972786,37.572796,8,1138057000,1111053000
0,3,6,3,3,126.975655,37.47899,127.034706,37.477028,11,1159062000,1165065100
0,4,3,4,2,127.064514,37.499584,127.04225,37.47005,2,1168061000,1165065200
0,3,4,4,3,126.95183,37.489433,126.925804,37.524593,11,1162056500,1156054000
0,0,4,2,2,126.84642,37.52336,126.86055,37.547535,6,1147057000,1150053000
0,1,4,2,2,126.862595,37.510986,126.89422,37.516567,6,1147068000,1156060500
1,3,4,5,4,126.91593,37.604206,126.983185,37.565777,8,1138062500,1114055000
0,1,3,4,4,127.00348,37.563404,127.09184,37.54918,5,1114059000,1121586000
0,3,4,3,4,127.10157,37.54429,127.0346,37.499786,0,1121581000,1168064000
0,2,5,2,2,126.8503,37.500046,126.88311,37.47783,6,1153074000,1154551000
1,0,3,1,2,126.95135,37.53449,126.97979,37.549194,5,1117057000,1117051000
1,2,3,1,1,126.90226,37.469326,126.8956,37.484562,1,1154564000,1153054000
1,0,2,1,1,126.92811,37.486557,126.93287,37.499084,1,1162069500,1159055000
0,2,4,4,2,127.02075,37.575657,126.983185,37.565777,3,1111071000,1114055000
0,4,5,5,7,127.013824,37.639168,127.0346,37.499786,7,1130566000,1168064000
1,3,4,2,1,126.90975,37.59873,126.91401,37.615887,8,1138063100,1138055200
0,2,2,1,7,127.0541,37.678062,126.906555,37.521545,7,1135063000,1156053500
1,3,5,6,2,127.09147,37.50212,127.0628,37.50562,4,1171061000,1168061000
0,0,4,2,2,127.07402,37.50716,127.0346,37.499786,4,1171072000,1168064000
0,3,4,4,4,126.99908,37.477882,127.060036,37.51189,11,1165062000,1168058000
0,1,3,4,7,127.08345,37.624477,126.88523,37.508358,13,1135060000,1153051000
1,1,4,4,5,126.89404,37.53604,126.9847,37.57201,6,1156062000,1111061500
0,2,4,1,3,126.95958,37.568695,126.96582,37.60836,5,1141052000,1111056000
0,2,4,4,3,126.83973,37.55025,126.89507,37.536278,12,1150061500,1156062000
0,4,4,2,4,126.90225,37.531227,126.97455,37.56353,6,1156056000,1114052000
1,3,2,1,1,127.03655,37.65754,127.03652,37.6561,7,1132067000,1132067000
1,2,3,1,1,127.14596,37.551018,127.13126,37.53745,0,1174053000,1174062000
0,2,6,4,7,127.06129,37.650402,126.97455,37.56353,13,1135069500,1114052000
1,3,4,4,1,127.03655,37.65754,127.029434,37.647396,7,1132067000,1132068000
1,2,2,2,2,126.84328,37.512978,126.86545,37.516888,6,1147064000,1147067000
0,0,6,5,3,126.97749,37.490883,126.919136,37.51433,11,1159063000,1156063000
0,1,2,1,1,126.962,37.562935,126.9651,37.563015,5,1141056500,1141056500
0,0,2,4,2,127.01819,37.560776,126.9761,37.557823,10,1114066500,1114054000
0,2,4,3,6,126.912,37.56237,126.98712,37.494915,5,1144072000,1165059000
1,2,4,2,3,127.117256,37.537052,127.0628,37.50562,0,1171051000,1168061000
1,1,4,1,1,126.95135,37.53449,126.96682,37.53738,5,1117057000,1117056000
0,4,1,2,6,127.06574,37.64294,126.972786,37.572796,13,1135062500,1111053000
0,3,3,1,3,127.14025,37.55642,127.102036,37.515274,0,1174059000,1171071000
1,1,3,3,1,127.02442,37.64114,127.02027,37.643963,7,1130563500,1130562500
0,2,4,4,5,127.11778,37.485397,127.01026,37.487865,4,1171064200,1165053000
0,4,4,3,6,126.907585,37.482822,126.983185,37.565777,1,1162072500,1114055000
1,2,5,3,2,127.142136,37.479412,127.12213,37.496838,4,1171064700,1171062000
1,3,6,5,2,126.862595,37.510986,126.850044,37.488594,6,1147068000,1153076000
1,4,2,2,3,127.13637,37.517563,127.08557,37.493286,4,1171056600,1168073000
1,1,3,4,1,126.95958,37.568695,126.9761,37.557823,5,1141052000,1114054000
0,0,3,3,7,126.85358,37.506054,126.96571,37.56865,6,1153073000,1111058000
1,1,6,4,7,127.10615,37.52054,127.0721,37.6377,4,1171069000,1135061100
0,0,4,2,2,127.03909,37.48873,127.04225,37.47005,2,1168065500,1165065200
0,1,5,2,4,126.964134,37.50585,127.0346,37.499786,11,1159060500,1168064000
1,1,5,4,7,126.8503,37.500046,126.97455,37.56353,6,1153074000,1114052000
0,0,2,1,1,126.9552,37.476223,126.956505,37.47481,11,1162058500,1162058500
1,0,2,5,4,126.9271,37.479458,126.995445,37.484463,1,1162065500,1165060000
1,2,4,3,1,126.91994,37.510826,126.919136,37.51433,1,1156063000,1156063000
0,3,4,3,7,127.02617,37.65938,127.05529,37.540375,7,1132071000,1120067000
0,2,3,4,4,127.05093,37.579296,126.983185,37.565777,9,1123056000,1114055000
0,4,4,3,6,126.90038,37.50939,126.93197,37.612537,1,1156058500,1138052000
0,4,3,5,1,127.05457,37.666203,127.0593,37.66221,7,1135070000,1135072000
0,1,6,4,2,127.12221,37.50976,127.12065,37.48295,4,1171056100,1171064200
1,2,2,2,1,126.95712,37.54675,126.93502,37.54649,5,1144056500,1144063000
1,4,3,3,2,126.91452,37.581024,126.92121,37.554344,8,1141072000,1144066000
1,1,4,4,5,127.058426,37.5164,126.97455,37.56353,2,1168058000,1114052000
1,3,3,4,1,126.90226,37.469326,126.8956,37.484562,1,1154564000,1153054000
0,2,4,3,4,126.90454,37.570023,126.994446,37.565884,8,1144073000,1114060500
0,1,4,3,2,127.01688,37.56645,127.01673,37.59349,10,1114061500,1129057500
0,0,5,4,4,126.90518,37.55489,126.8956,37.484562,5,1144069000,1153054000
0,1,2,1,1,127.0158,37.50503,127.0044,37.501976,2,1165056000,1165058100
0,1,4,2,2,126.95124,37.58385,126.983185,37.565777,5,1141065500,1114055000
1,3,4,3,4,126.95712,37.54675,126.89422,37.516567,5,1144056500,1156060500
0,2,4,1,3,126.932205,37.572433,126.983185,37.565777,5,1141061500,1114055000
1,4,3,4,1,126.87894,37.536404,126.88076,37.53633,6,1147055000,1147055000
0,3,2,1,1,127.00308,37.574535,126.9847,37.57201,3,1111063000,1111061500
0,4,5,3,7,127.09243,37.511665,126.925804,37.524593,4,1171068000,1156054000
0,3,4,2,4,127.05196,37.57187,127.05012,37.509747,9,1123060000,1168059000
0,2,4,4,7,127.04328,37.654743,126.897865,37.498898,7,1132051500,1156072000
0,1,4,1,5,127.07332,37.553177,127.13141,37.49576,0,1121573000,1171063200
1,2,4,2,1,126.85358,37.506054,126.8555,37.498966,6,1153073000,1153074000
0,3,2,3,1,126.93322,37.48994,126.92238,37.49412,1,1162052500,1159068000
0,2,4,3,4,127.14596,37.551018,127.12213,37.496838,0,1174053000,1171062000
0,3,3,4,2,127.08275,37.483654,127.060036,37.51189,4,1168072000,1168058000
1,1,3,3,7,127.0541,37.678062,127.10325,37.48732,7,1135063000,1168075000
1,1,4,2,6,126.932205,37.572433,126.8956,37.484562,5,1141061500,1153054000
0,1,4,3,3,126.91712,37.589363,126.972786,37.572796,8,1138060000,1111053000
1,3,4,2,1,126.91872,37.48602,126.93111,37.48375,1,1162068500,1162064500
0,2,4,3,3,127.03909,37.48873,127.032486,37.525246,2,1168065500,1168054500
1,1,2,1,6,127.01864,37.594124,127.13735,37.55236,3,1129057500,1174057000
0,1,6,1,5,127.13073,37.482246,127.0664,37.53727,4,1171064600,1121584700
1,4,3,2,3,126.95459,37.52718,126.9651,37.563015,5,1117064000,1141056500
0,3,5,4,2,126.912766,37.49866,126.88523,37.508358,1,1156068000,1153051000
0,1,3,1,1,127.03218,37.52906,127.024506,37.521988,2,1168054500,1168051000
1,4,2,2,7,127.02617,37.65938,127.02049,37.49868,7,1132071000,1165053100
1,3,4,4,1,127.06712,37.657173,127.06506,37.655823,7,1135064000,1135064000
1,3,6,5,2,126.90225,37.531227,126.869385,37.552986,6,1156056000,1150051000
1,4,3,2,3,126.90518,37.55489,126.9651,37.563015,5,1144069000,1141056500
1,3,2,2,1,126.905785,37.494152,126.90703,37.49987,1,1156070000,1156067000
0,1,3,1,5,127.09395,37.5847,127.03564,37.51618,9,1126057500,1168053100
0,1,4,4,7,127.05039,37.630737,126.869385,37.552986,13,1135057000,1150051000
0,2,4,3,7,127.09979,37.48695,126.9847,37.57201,4,1168075000,1111061500
0,0,1,1,1,127.07759,37.589306,127.07417,37.57551,9,1126052000,1123066000
0,2,3,4,7,127.0698,37.663853,126.9847,37.57201,7,1135067000,1111061500
0,1,4,2,2,126.95712,37.54675,126.92121,37.554344,5,1144056500,1144066000
1,1,3,2,3,127.00027,37.52885,127.02004,37.574074,2,1117070000,1111071000
0,1,6,4,2,127.10235,37.502632,127.14195,37.495697,4,1171060000,1171053100
0,4,5,5,7,127.05071,37.651978,127.01026,37.487865,7,1132051400,1165053000
1,3,2,3,2,127.15086,37.55883,127.12122,37.537292,0,1174055000,1171051000
0,3,3,3,1,126.90119,37.488407,126.899536,37.492107,1,1156071000,1156071000
1,3,3,3,3,126.90225,37.531227,126.86055,37.547535,6,1156056000,1150053000
0,3,2,3,2,126.961075,37.541775,126.96656,37.55938,5,1117058000,1114068000
0,1,3,2,7,127.15086,37.55883,127.00471,37.565742,0,1174055000,1114059000
1,1,3,1,4,127.11519,37.530403,127.04451,37.50055,0,1171052000,1168065000
0,1,4,4,2,126.973404,37.54798,127.00471,37.565742,5,1117053000,1114059000
1,4,2,3,3,126.932205,37.572433,126.983185,37.565777,5,1141061500,1114055000
0,0,2,1,4,127.06241,37.592278,127.032486,37.525246,9,1123072000,1168054500
0,2,4,3,4,126.84056,37.53351,126.88311,37.47783,6,1150054000,1154551000
0,1,4,1,1,126.92166,37.59237,126.93083,37.584583,8,1138059000,1141068500
0,0,4,2,2,127.09147,37.50212,127.0628,37.50562,4,1171061000,1168061000
0,1,4,4,5,126.90513,37.50257,126.983185,37.565777,1,1156067000,1114055000
1,1,3,2,1,126.848564,37.534004,126.8469,37.53376,6,1150059300,1150059300
1,4,3,5,3,126.89673,37.524662,126.90342,37.47732,6,1156055000,1154563000
1,2,3,4,1,127.0297,37.56745,127.02942,37.56628,10,1120053500,1120053500
1,2,4,1,4,126.94894,37.50926,126.91919,37.572834,11,1159051000,1141069000
0,2,4,1,7,127.11746,37.503742,126.9651,37.563015,4,1171059000,1141056500
1,3,2,4,1,126.83438,37.54428,126.83597,37.545033,6,1150056000,1150056000
0,2,3,3,2,126.90225,37.531227,126.86545,37.516888,6,1156056000,1147067000
1,1,6,5,5,126.93872,37.467335,126.88076,37.53633,1,1162073500,1147055000
1,3,2,3,1,127.00559,37.591564,127.00158,37.59291,3,1129052500,1129052500
1,0,2,4,1,127.11746,37.503742,127.125305,37.486965,4,1171059000,1171064100
0,2,5,3,1,126.98562,37.54405,126.96682,37.53738,2,1117052000,1117056000
1,3,2,1,1,127.042435,37.664932,127.02578,37.66149,7,1132069000,1132071000
0,0,4,4,4,127.026215,37.61011,126.972786,37.572796,3,1129068500,1111053000
1,2,4,4,4,126.95988,37.48943,126.92121,37.554344,11,1162054500,1144066000
0,2,4,1,3,127.10719,37.49757,127.08662,37.54111,4,1171063100,1121585000
1,2,3,4,1,127.083046,37.5672,127.08242,37.567795,9,1121576000,1121576000
0,3,4,4,7,127.09147,37.50212,126.9847,37.57201,4,1171061000,1111061500
1,2,4,2,3,127.126015,37.543873,127.12213,37.496838,0,1174061000,1171062000
1,2,5,2,2,127.07332,37.553177,127.10514,37.548214,0,1121573000,1121581000
0,3,2,1,7,127.0745,37.64981,127.060036,37.51189,13,1135062100,1168058000
0,2,4,2,1,127.0266,37.467228,127.034706,37.477028,2,1165065100,1165065100
0,2,2,1,7,127.03604,37.641758,126.91113,37.561867,7,1132051200,1144072000
0,1,4,1,7,126.91757,37.449543,127.00471,37.565742,1,1154568000,1114059000
1,1,4,2,6,126.90518,37.55489,127.01026,37.487865,5,1144069000,1165053000
1,2,4,2,5,127.066605,37.602104,126.972786,37.572796,9,1123075000,1111053000
0,1,4,3,3,126.907005,37.584816,126.95526,37.55846,8,1138064000,1141055500
1,3,4,2,2,126.85927,37.534184,126.88929,37.52562,6,1150057000,1156061000
1,2,2,2,1,126.962,37.562935,126.95526,37.55846,5,1141056500,1141055500
1,0,2,4,2,126.9526,37.552162,126.983185,37.565777,5,1144055500,1114055000
1,2,4,1,4,126.971115,37.48125,127.05012,37.509747,11,1159065000,1168059000
0,4,3,2,1,127.00137,37.498676,127.0044,37.501976,2,1165058100,1165058100
1,4,4,4,1,127.010704,37.55071,127.01361,37.56627,10,1114063500,1114061500
0,0,1,1,1,127.01282,37.579914,126.99636,37.587566,3,1111069000,1111065000
1,2,2,2,2,126.856476,37.492092,126.88929,37.489815,6,1153075000,1153055000
1,3,4,2,1,126.92183,37.613224,126.92166,37.613743,8,1138057000,1138057000
1,2,5,3,3,127.00027,37.52885,127.02004,37.574074,2,1117070000,1111071000
0,0,4,2,2,126.85717,37.52565,126.8961,37.524788,6,1147065000,1156055000
0,3,5,3,6,127.08878,37.578266,126.9761,37.557823,9,1126057000,1114054000
0,0,4,4,3,126.83973,37.55025,126.89507,37.536278,12,1150061500,1156062000
0,2,1,4,7,127.034035,37.61573,126.89422,37.516567,13,1130554500,1156060500
0,3,3,4,4,126.90776,37.592525,126.8464,37.5603,8,1138063200,1150053500
0,3,4,2,3,126.90842,37.45011,126.875374,37.49461,1,1154571000,1153052000
0,2,3,2,2,126.87894,37.536404,126.906555,37.521545,6,1147055000,1156053500
1,1,4,4,7,127.142136,37.479412,126.97208,37.54746,4,1171064700,1117053000
0,3,5,4,3,127.06953,37.48678,127.01026,37.487865,4,1168067000,1165053000
0,3,4,3,4,126.971115,37.48125,126.88311,37.47783,11,1159065000,1154551000
1,1,3,4,7,126.89333,37.46519,127.04953,37.48738,1,1154561000,1168065600
0,3,2,4,2,126.912,37.56237,126.94064,37.552467,5,1144072000,1144060000
0,1,2,1,1,126.87894,37.536404,126.8641,37.546787,6,1147055000,1147053000
0,2,4,4,7,127.031265,37.64759,126.8944,37.467144,7,1132068000,1154561000
1,1,3,1,2,127.07759,37.589306,127.08242,37.567795,9,1126052000,1121576000
0,4,4,1,7,127.13003,37.496304,127.01673,37.59349,4,1171063200,1129057500
0,1,3,2,7,127.13365,37.539375,126.983185,37.565777,0,1174062000,1114055000
1,2,2,1,5,126.92334,37.638718,126.92121,37.554344,8,1138069000,1144066000
0,4,4,3,6,126.93872,37.467335,127.05458,37.50417,1,1162073500,1168063000
0,0,3,3,7,127.02617,37.65938,127.02049,37.49868,7,1132071000,1165053100
1,3,4,3,1,126.815445,37.55941,126.8291,37.555573,12,1150062000,1150061100
1,2,4,3,2,126.85358,37.506054,126.82605,37.4994,6,1153073000,1153079000
0,1,4,1,7,126.9009,37.454594,126.80324,37.571564,1,1154567000,1150064000
1,1,2,1,2,127.08537,37.49257,127.10156,37.47325,4,1168073000,1168070000
0,4,4,4,6,126.84328,37.512978,126.948586,37.478558,6,1147064000,1162059500
1,4,1,1,1,127.05191,37.590824,127.06649,37.587036,9,1123071000,1123073000
1,4,3,4,4,127.042435,37.664932,127.05281,37.59532,7,1132069000,1123071000
0,1,6,4,1,126.9009,37.454594,126.90118,37.468338,1,1154567000,1154564000
1,1,3,2,3,127.05245,37.47658,127.10325,37.48732,2,1168069000,1168075000
0,3,4,2,4,127.07761,37.562054,127.01719,37.51394,9,1121574000,1165054000
1,4,3,2,1,127.01864,37.594124,127.020874,37.58279,3,1129057500,1129061000
0,4,4,2,4,126.8503,37.500046,126.8464,37.5603,6,1153074000,1150053500
0,2,4,3,6,127.10092,37.609367,127.05012,37.509747,9,1126068000,1168059000
1,3,6,4,1,127.04755,37.514008,127.05458,37.50417,2,1168059000,1168063000
0,4,5,3,7,127.142136,37.479412,126.97208,37.54746,4,1171064700,1117053000
1,2,4,4,4,126.98612,37.479507,127.00353,37.53571,11,1165061000,1117068500
0,1,2,4,1,127.026634,37.5611,127.017296,37.560993,10,1120052000,1114066500
0,0,2,1,7,127.12778,37.534306,126.995445,37.484463,0,1174065000,1165060000
1,0,3,3,7,127.13073,37.482246,126.9651,37.563015,4,1171064600,1141056500
0,2,6,4,7,127.08345,37.624477,127.0346,37.499786,13,1135060000,1168064000
1,2,2,3,1,126.85717,37.52565,126.873886,37.527237,6,1147065000,1147051000
1,0,2,1,1,126.98924,37.50109,126.99034,37.50432,2,1165055000,1165055000
1,0,2,4,4,126.90454,37.570023,126.994446,37.565884,8,1144073000,1114060500
0,4,3,4,6,127.033,37.598053,127.02878,37.49143,3,1129070500,1165052000
0,1,6,4,2,127.06953,37.48678,127.0346,37.499786,4,1168067000,1168064000
0,2,3,3,2,126.826584,37.534958,126.866776,37.535057,6,1147058000,1147054000
0,0,4,5,7,127.09401,37.60959,127.02557,37.511536,9,1126069000,1168052100
1,2,2,2,2,126.826584,37.534958,126.866776,37.535057,6,1147058000,1147054000
0,1,3,1,1,126.83973,37.55025,126.84143,37.551735,12,1150061500,1150061500
1,0,5,3,5,126.915825,37.624588,127.003784,37.572556,8,1138055100,1111063000
1,3,3,2,1,126.9153,37.47654,126.903076,37.466465,1,1162076500,1154562000
0,3,6,3,3,127.0232,37.56283,126.9651,37.563015,10,1114065000,1141056500
0,4,2,3,4,126.92659,37.506725,126.9651,37.563015,1,1159066000,1141056500
1,4,3,4,4,127.03122,37.638004,127.00077,37.5796,7,1130559500,1111064000
0,2,4,1,4,126.946236,37.478832,127.01802,37.487484,11,1162059500,1165051000
1,3,5,6,2,127.1486,37.49973,127.10903,37.507053,4,1171055000,1171058000
0,2,2,1,1,127.01282,37.579914,126.99636,37.587566,3,1111069000,1111065000
0,1,4,4,1,126.952415,37.498062,126.95408,37.498253,11,1159053000,1159053000
1,1,4,2,2,126.942856,37.503136,126.925804,37.524593,11,1159054000,1156054000
0,2,5,2,2,126.84642,37.52336,126.88523,37.508358,6,1147057000,1153051000
0,1,4,3,3,126.94212,37.542072,126.9847,37.57201,5,1144059000,1111061500
0,0,4,1,4,126.96029,37.480988,126.94696,37.54184,11,1162057500,1144059000
0,2,4,1,4,126.98984,37.48901,127.06551,37.487175,11,1165062100,1168067000
0,1,4,4,2,126.9526,37.552162,126.972786,37.572796,5,1144055500,1111053000
0,3,2,3,2,126.937035,37.561035,126.97455,37.56353,5,1141058500,1114052000
1,2,2,2,3,127.0187,37.609486,127.00471,37.565742,3,1129066000,1114059000
1,4,3,2,7,126.90523,37.50572,127.102036,37.515274,1,1156065000,1171071000
0,1,2,1,1,126.96731,37.548874,126.96154,37.5423,5,1117055500,1117058000
1,3,3,4,1,126.90523,37.50572,126.906555,37.521545,1,1156065000,1156053500
0,2,4,4,2,127.033,37.598053,127.00158,37.59291,3,1129070500,1129052500
1,4,2,3,3,126.909676,37.549248,126.88523,37.508358,5,1144068000,1153051000
0,1,6,4,1,127.02521,37.627644,127.015785,37.632473,3,1130553500,1130561500
1,4,2,1,6,127.05071,37.651978,127.01361,37.56627,7,1132051400,1114061500
0,1,2,1,4,127.06241,37.592278,127.032486,37.525246,9,1123072000,1168054500
0,2,4,2,7,127.05039,37.630737,127.02049,37.49868,13,1135057000,1165053100
0,0,4,2,3,126.96807,37.538246,127.00471,37.565742,5,1117056000,1114059000
1,1,5,4,5,127.075226,37.598843,127.094955,37.510857,9,1126061000,1171068000
1,2,4,1,7,127.14297,37.53863,126.95344,37.54889,0,1174068500,1144055500
1,2,2,1,7,126.86759,37.536125,127.12395,37.529015,6,1147054000,1174064000
1,2,2,3,1,127.075226,37.598843,127.08883,37.597958,9,1126061000,1126058000
1,0,2,2,3,126.94088,37.497684,126.95451,37.54658,11,1159056000,1144056500
0,1,2,3,2,126.92183,37.613224,126.92246,37.638824,8,1138057000,1138069000
1,3,4,4,2,126.91994,37.510826,126.88929,37.52562,1,1156063000,1156061000
1,1,6,5,5,126.93342,37.496326,127.032486,37.525246,1,1159055000,1168054500
1,1,5,1,1,126.920815,37.561783,126.901825,37.560116,5,1144071000,1144070000
0,1,4,4,1,126.942856,37.503136,126.95408,37.498253,11,1159054000,1159053000
0,1,4,5,3,126.93872,37.467335,126.8956,37.484562,1,1162073500,1153054000
0,0,2,1,7,127.06129,37.650402,127.034706,37.477028,13,1135069500,1165065100
0,2,4,4,7,126.84642,37.52336,127.02557,37.511536,6,1147057000,1168052100
1,1,2,1,4,126.965,37.488155,126.88311,37.47783,11,1159065100,1154551000
0,1,2,1,5,126.91757,37.449543,126.8961,37.524788,1,1154568000,1156055000
1,3,2,2,1,126.90842,37.45011,126.89868,37.455036,1,1154571000,1154567000
1,2,3,1,1,126.891136,37.480804,126.88311,37.47783,1,1153059500,1154551000
0,2,4,3,4,126.907005,37.584816,126.9847,37.57201,8,1138064000,1111061500
1,0,2,1,3,127.12032,37.497013,127.05458,37.50417,4,1171062000,1168063000
1,0,4,4,7,127.05457,37.666203,127.00417,37.558838,7,1135070000,1114058000
1,1,3,4,1,126.8937,37.586803,126.89414,37.58479,8,1138065000,1138065000
